GEO_TTL,GEOID,EMP,ZIP,index_gaz,rho
"Whitinsville, MA",8610000US01588,3155,01588,344.0,141.4299459598642
"West Brookfield, MA",8610000US01585,773,01585,343.0,11.681280860757772
"Worcester, MA",8610000US01606,10355,01606,350.0,674.2385840924621
"Worcester, MA",8610000US01605,21694,01605,349.0,1484.6064297678986
"Worcester, MA",8610000US01604,9266,01604,348.0,555.5906655491696
"Worcester, MA",8610000US01610,9375,01610,354.0,1702.6984910549756
"Cherry Valley, MA",8610000US01611,281,01611,355.0,31.519185481433123
"Worcester, MA",8610000US01609,11422,01609,353.0,1154.499576690227
"Worcester, MA",8610000US01607,2755,01607,351.0,336.00962048597603
"Worcester, MA",8610000US01603,6614,01603,347.0,565.6960995707244
"Worcester, MA",8610000US01608,13987,01608,352.0,12067.048167252893
"Framingham, MA",8610000US01703,26,01703,,
"Boxborough, MA",8610000US01719,3989,01719,360.0,149.73658523108534
"Framingham, MA",8610000US01704,19,01704,,
"Framingham, MA",8610000US01702,13841,01702,358.0,660.4314481604496
"Worcester, MA",8610000US01655,94,01655,,
"Worcester, MA",8610000US01614,0,01614,,
"Paxton, MA",8610000US01612,821,01612,356.0,20.697456902714062
"Worcester, MA",8610000US01615,357,01615,,
"Framingham, MA",8610000US01701,29091,01701,357.0,662.3194897077746
"Worcester, MA",8610000US01653,66,01653,,
"Worcester, MA",8610000US01613,263,01613,,
"Bolton, MA",8610000US01740,722,01740,365.0,13.971890530121586
"Bedford, MA",8610000US01730,17825,01730,363.0,502.42317357760896
"Hanscom Afb, MA",8610000US01731,685,01731,364.0,334.1944328574112
"Ashland, MA",8610000US01721,4609,01721,362.0,144.32936681745417
"Acton, MA",8610000US01720,8203,01720,361.0,160.66540036816917
"Hopkinton, MA",8610000US01748,15077,01748,371.0,221.66583351462432
"Hopedale, MA",8610000US01747,1813,01747,370.0,135.37001111482618
"Holliston, MA",8610000US01746,5057,01746,369.0,104.71890036581622
"Carlisle, MA",8610000US01741,499,01741,366.0,12.621376732185945
"Fayville, MA",8610000US01745,128,01745,368.0,123.84631832954538
"Concord, MA",8610000US01742,9803,01742,367.0,154.8308781827988
"Maynard, MA",8610000US01754,2239,01754,374.0,165.82464432687524
"Marlborough, MA",8610000US01752,34483,01752,373.0,638.0785588080812
"Hudson, MA",8610000US01749,7760,01749,372.0,260.0414886812251
"Southborough, MA",8610000US01772,7784,01772,379.0,220.72995714424664
"Sherborn, MA",8610000US01770,638,01770,378.0,15.573542699029204
"Natick, MA",8610000US01760,20903,01760,377.0,544.9024174215284
"Milford, MA",8610000US01757,15834,01757,376.0,410.8666522860743
"Mendon, MA",8610000US01756,1061,01756,375.0,23.04753191779056
"Woodville, MA",8610000US01784,35,01784,,
"Sudbury, MA",8610000US01776,6397,01776,382.0,101.89810995014734
"Woburn, MA",8610000US01801,42347,01801,384.0,1292.110688913741
"Wayland, MA",8610000US01778,3408,01778,383.0,86.52193841435448
"Lincoln, MA",8610000US01773,1385,01773,380.0,39.26331920931103
"Stow, MA",8610000US01775,1249,01775,381.0,27.854783579593928
"Andover, MA",8610000US01810,28458,01810,386.0,356.17611931612134
"Burlington, MA",8610000US01805,0,01805,,
"Burlington, MA",8610000US01803,40367,01803,385.0,1332.5529545128938
"Dracut, MA",8610000US01826,4393,01826,389.0,82.22938404238941
"Chelmsford, MA",8610000US01824,20087,01824,388.0,436.93136059995004
"Andover, MA",8610000US01812,0,01812,,
"Woburn, MA",8610000US01815,0,01815,,
"Billerica, MA",8610000US01821,13932,01821,387.0,324.6982144278388
"Georgetown, MA",8610000US01833,2273,01833,393.0,68.24336358058548
"Haverhill, MA",8610000US01835,5626,01835,395.0,278.11381686842856
"Groveland, MA",8610000US01834,892,01834,394.0,38.76773873951478
"Haverhill, MA",8610000US01832,4896,01832,392.0,166.41192771087614
"Haverhill, MA",8610000US01831,169,01831,,
"Haverhill, MA",8610000US01830,6757,01830,391.0,189.08146201357067
"Dunstable, MA",8610000US01827,120,01827,390.0,2.815542677784744
"Lawrence, MA",8610000US01842,206,01842,,
"Lawrence, MA",8610000US01843,9350,01843,398.0,1071.4718723163066
"Methuen, MA",8610000US01844,16416,01844,399.0,285.25926898002854
"Lawrence, MA",8610000US01840,5547,01840,396.0,4298.607118003623
"Lawrence, MA",8610000US01841,6644,01841,397.0,830.4777847192588
"Lowell, MA",8610000US01852,11640,01852,403.0,907.3364701399777
"Lowell, MA",8610000US01850,1421,01850,401.0,403.4920089557621
"Lowell, MA",8610000US01851,8568,01851,402.0,991.0317869281658
"North Andover, MA",8610000US01845,14595,01845,400.0,214.21178590163848
"North Chelmsford, MA",8610000US01863,2871,01863,407.0,239.94072937468738
"North Billerica, MA",8610000US01862,7641,01862,406.0,319.2097467882574
"Merrimac, MA",8610000US01860,543,01860,405.0,24.786242621984602
"Lowell, MA",8610000US01853,538,01853,,
"Lowell, MA",8610000US01854,6707,01854,404.0,658.3321767286692
"Tyngsboro, MA",8610000US01879,3368,01879,411.0,77.48733422587945
"Tewksbury, MA",8610000US01876,14595,01876,410.0,275.4379132559483
"North Reading, MA",8610000US01864,6700,01864,408.0,196.87445060641886
"Nutting Lake, MA",8610000US01865,0,01865,,
"Pinehurst, MA",8610000US01866,17,01866,,
"Reading, MA",8610000US01867,7146,01867,409.0,277.6939372138904
"Wilmington, MA",8610000US01887,17537,01887,414.0,398.82368277204495
"Westford, MA",8610000US01886,10266,01886,413.0,131.02373350839582
"West Boxford, MA",8610000US01885,21,01885,,
"Wakefield, MA",8610000US01880,14663,01880,412.0,819.5984587994009
"Lynn, MA",8610000US01902,3636,01902,417.0,584.1998991949899
"Lynn, MA",8610000US01903,32,01903,,
"Lynn, MA",8610000US01904,2257,01904,418.0,192.77063156083145
"Woburn, MA",8610000US01888,260,01888,,
"North Reading, MA",8610000US01889,0,01889,,
"Winchester, MA",8610000US01890,6833,01890,415.0,437.413199917933
"Lynn, MA",8610000US01901,6900,01901,416.0,10759.076216360345
"Amesbury, MA",8610000US01913,3944,01913,423.0,124.17693033809594
"Nahant, MA",8610000US01908,314,01908,422.0,115.91301060788622
"Lynn, MA",8610000US01910,0,01910,,
"Swampscott, MA",8610000US01907,2894,01907,421.0,367.9952941361972
"Lynn, MA",8610000US01905,3694,01905,419.0,400.67935434003857
"Saugus, MA",8610000US01906,10000,01906,420.0,357.30337568438335
"Danvers, MA",8610000US01923,29701,01923,427.0,868.58934288457
"Byfield, MA",8610000US01922,708,01922,426.0,28.511802315593275
"Beverly, MA",8610000US01915,21315,01915,424.0,545.260971007593
"Boxford, MA",8610000US01921,1290,01921,425.0,21.1439094305065
"Newburyport, MA",8610000US01950,10078,01950,436.0,466.1105961396349
"Essex, MA",8610000US01929,1050,01929,428.0,29.015904059161937
"Gloucester, MA",8610000US01930,9786,01930,429.0,144.2503329653225
"Middleton, MA",8610000US01949,3513,01949,435.0,100.8137561274202
"Manchester, MA",8610000US01944,1279,01944,433.0,53.50838678070912
"Marblehead, MA",8610000US01945,3826,01945,434.0,336.80380931622574
"Peabody, MA",8610000US01961,444,01961,,
"Rockport, MA",8610000US01966,683,01966,440.0,37.71799399030311
"Prides Crossing, MA",8610000US01965,0,01965,,
"Salisbury, MA",8610000US01952,2435,01952,438.0,61.035153190213464
"Peabody, MA",8610000US01960,23642,01960,439.0,570.6145387284284
"Newbury, MA",8610000US01951,434,01951,437.0,12.173108559782136
"Hamilton, MA",8610000US01936,147,01936,,
"Hathorne, MA",8610000US01937,53,01937,430.0,280.10908399044456
"Lynnfield, MA",8610000US01940,4627,01940,432.0,169.36209348384926
"Gloucester, MA",8610000US01931,32,01931,,
"Ipswich, MA",8610000US01938,4647,01938,431.0,58.95915584495911
"Salem, MA",8610000US01971,5,01971,,
"South Hamilton, MA",8610000US01982,845,01982,443.0,23.000881763980903
"Wenham, MA",8610000US01984,1829,01984,445.0,92.18743030184201
"Topsfield, MA",8610000US01983,2048,01983,444.0,66.31980244211663
"Rowley, MA",8610000US01969,2546,01969,441.0,56.19802028015707
"Salem, MA",8610000US01970,16875,01970,442.0,803.485532141921
"Cohasset, MA",8610000US02025,2245,02025,449.0,88.54629776293794
"Dedham, MA",8610000US02026,14355,02026,450.0,541.0315623227655
"Accord, MA",8610000US02018,76,02018,,
"Canton, MA",8610000US02021,22933,02021,448.0,471.0689162341979
"Brant Rock, MA",8610000US02020,199,02020,,
"Bellingham, MA",8610000US02019,6284,02019,447.0,132.22998868827577
"West Newbury, MA",8610000US01985,520,01985,446.0,14.926164426684732
"Franklin, MA",8610000US02038,15474,02038,454.0,224.33552452629235
"Foxboro, MA",8610000US02035,12605,02035,453.0,245.20404332032768
"East Walpole, MA",8610000US02032,2558,02032,452.0,422.1287898765661
"Dover, MA",8610000US02030,411,02030,451.0,10.496268155287767
"Dedham, MA",8610000US02027,269,02027,,
"Humarock, MA",8610000US02047,19,02047,457.0,30.67757065932558
"Mansfield, MA",8610000US02048,11470,02048,458.0,220.31942051728157
"Hingham, MA",8610000US02044,0,02044,,
"Hull, MA",8610000US02045,988,02045,456.0,143.51476669626538
"Green Harbor, MA",8610000US02041,0,02041,,
"Hingham, MA",8610000US02043,14939,02043,455.0,260.32557547783614
"Greenbush, MA",8610000US02040,20,02040,,
"Millis, MA",8610000US02054,1323,02054,462.0,42.49101128831686
"Norfolk, MA",8610000US02056,1868,02056,463.0,48.50668609357714
"Medway, MA",8610000US02053,2998,02053,461.0,100.28237617183703
"Medfield, MA",8610000US02052,2326,02052,460.0,62.35674837277304
"Marshfield Hills, MA",8610000US02051,46,02051,,
"Marshfield, MA",8610000US02050,4639,02050,459.0,61.59618731948941
"Ocean Bluff, MA",8610000US02065,8,02065,,
"Scituate, MA",8610000US02066,2392,02066,466.0,54.56238232135017
"Norwood, MA",8610000US02062,24086,02062,465.0,897.7929486538175
"Norwell, MA",8610000US02061,10980,02061,464.0,202.44213058948162
"North Scituate, MA",8610000US02060,145,02060,,
"North Marshfield, MA",8610000US02059,13,02059,,
"Westwood, MA",8610000US02090,12541,02090,471.0,444.42872569551446
"Walpole, MA",8610000US02081,6990,02081,470.0,150.6003914058928
"Sheldonville, MA",8610000US02070,24,02070,,
"Stoughton, MA",8610000US02072,31644,02072,469.0,759.2304113863256
"Sharon, MA",8610000US02067,2641,02067,467.0,44.97556520627606
"South Walpole, MA",8610000US02071,79,02071,468.0,31.432489974428275
"Boston, MA",8610000US02109,36721,02109,474.0,81391.14784547628
"Boston, MA",8610000US02110,57121,02110,475.0,119731.94934119235
"Boston, MA",8610000US02108,24243,02108,473.0,68629.22722408746
"Wrentham, MA",8610000US02093,5774,02093,472.0,102.7030448891459
"Boston, MA",8610000US02113,2051,02113,477.0,7895.901907566746
"Boston, MA",8610000US02114,39693,02114,478.0,34026.411552160884
"Boston, MA",8610000US02115,60188,02115,479.0,32787.742565994406
"Boston, MA",8610000US02112,93,02112,,
"Boston, MA",8610000US02111,29560,02111,476.0,42231.286296976235
"Roxbury, MA",8610000US02119,6956,02119,482.0,1681.18448582848
"Boston, MA",8610000US02116,57966,02116,480.0,35489.74265252856
"Boston, MA",8610000US02118,18199,02118,481.0,6412.076788486378
"Boston, MA",8610000US02117,0,02117,,
"Boston, MA",8610000US02123,0,02123,,
"Dorchester Center, MA",8610000US02124,6026,02124,486.0,774.812947476657
"Dorchester, MA",8610000US02125,10691,02125,487.0,1935.889833002114
"Dorchester, MA",8610000US02121,1846,02121,484.0,408.37518662812397
"Roxbury Crossing, MA",8610000US02120,3825,02120,483.0,2379.4963928078864
"Dorchester, MA",8610000US02122,7917,02122,485.0,1502.1159970515496
"Charlestown, MA",8610000US02129,10150,02129,491.0,2897.7000540713684
"Mattapan, MA",8610000US02126,2087,02126,488.0,387.0410424849407
"Boston, MA",8610000US02127,10423,02127,489.0,1989.3932112123675
"Boston, MA",8610000US02128,23144,02128,490.0,1842.1536068291493
"Boston, MA",8610000US02133,20,02133,,
"West Roxbury, MA",8610000US02132,6105,02132,494.0,516.787422519979
"Allston, MA",8610000US02134,10772,02134,495.0,3135.80370544172
"Roslindale, MA",8610000US02131,5681,02131,493.0,847.9244954655219
"Jamaica Plain, MA",8610000US02130,14161,02130,492.0,1639.8065026010984
"Cambridge, MA",8610000US02138,48738,02138,498.0,6866.720834364769
"Cambridge, MA",8610000US02139,43134,02139,499.0,10690.977607044237
"Readville, MA",8610000US02137,74,02137,,
"Brighton, MA",8610000US02135,17376,02135,496.0,2546.2877481003957
"Hyde Park, MA",8610000US02136,5361,02136,497.0,450.9868333885044
