GEO_TTL,GEOID,EMP,ZIP,index_gaz,rho
"Santee, SC",8600000US29142,1538,29142,25112.0,11.075550368978217
"Sardinia, SC",8600000US29143,0,29143,,
"Timmonsville, SC",8600000US29161,2696,29161,25121.0,7.95859727514928
"Orangeburg, SC",8600000US29115,14318,29115,25096.0,44.47224624181487
"Pomaria, SC",8600000US29126,248,29126,25102.0,1.1607883323585442
"Ridgeway, SC",8600000US29130,1209,29130,25106.0,3.370646905705994
"Silverstreet, SC",8600000US29145,36,29145,25113.0,0.2890634621647966
"Wagener, SC",8600000US29164,317,29164,25124.0,1.1810403399119043
"Columbia, SC",8600000US29203,17217,29203,25136.0,108.26504074295134
"Peak, SC",8600000US29122,88,29122,25098.0,59.32073711408658
"Swansea, SC",8600000US29160,0,29160,25120.0,0.0
"West Columbia, SC",8600000US29169,17262,29169,25127.0,595.6128568876734
"Columbia, SC",8600000US29201,34309,29201,25134.0,1050.3836997251533
"Pelion, SC",8600000US29123,417,29123,25099.0,2.3161382783207722
"Springfield, SC",8600000US29146,0,29146,25114.0,0.0
"Sumter, SC",8600000US29151,3030,29151,,
"Shaw A F B, SC",8600000US29152,0,29152,25117.0,0.0
"Turbeville, SC",8600000US29162,375,29162,25122.0,3.4716656949242943
"Whitmire, SC",8600000US29178,972,29178,25132.0,2.5327854550115325
"Rembert, SC",8600000US29128,97,29128,25104.0,0.2956563816427184
"Sumter, SC",8600000US29150,0,29150,25116.0,0.0
"Columbia, SC",8600000US29210,0,29210,25142.0,0.0
"Prosperity, SC",8600000US29127,1097,29127,25103.0,3.907338977064782
"Salley, SC",8600000US29137,132,29137,25110.0,0.5390633017992328
"Orangeburg, SC",8600000US29117,6,29117,,
"Ridge Spring, SC",8600000US29129,165,29129,25105.0,0.8595916305220108
"Sumter, SC",8600000US29153,3280,29153,25118.0,8.898632626343844
"West Columbia, SC",8600000US29172,2262,29172,25129.0,36.3700117130089
"Winnsboro, SC",8600000US29180,3495,29180,25133.0,4.074104745673644
"Columbia, SC",8600000US29207,1189,29207,25140.0,172.49313364170288
"Orangeburg, SC",8600000US29116,3672,29116,,
"Orangeburg, SC",8600000US29118,3512,29118,25097.0,18.963975142937183
"State Park, SC",8600000US29147,0,29147,,
"Ward, SC",8600000US29166,277,29166,25125.0,3.949288230617788
"Columbia, SC",8600000US29206,0,29206,25139.0,0.0
"Columbia, SC",8600000US29211,533,29211,,
"Saluda, SC",8600000US29138,1911,29138,25111.0,3.487249415399406
"Summerton, SC",8600000US29148,1144,29148,25115.0,4.281370213315828
"Westville, SC",8600000US29175,112,29175,25130.0,4.2808554601642514
"Columbia, SC",8600000US29212,10840,29212,25143.0,201.97101727081372
"Pinewood, SC",8600000US29125,209,29125,25101.0,0.737551787957517
"Rion, SC",8600000US29132,0,29132,25107.0,0.0
"Sumter, SC",8600000US29154,2514,29154,25119.0,11.84163020717907
"Vance, SC",8600000US29163,109,29163,25123.0,1.4237741493974836
"West Columbia, SC",8600000US29170,0,29170,25128.0,0.0
"Columbia, SC",8600000US29205,9006,29205,25138.0,532.3587334141822
"Columbia, SC",8600000US29208,792,29208,,
"Columbia, SC",8600000US29209,0,29209,25141.0,0.0
"Rowesville, SC",8600000US29133,177,29133,25108.0,2.1430906774720087
"West Columbia, SC",8600000US29171,1104,29171,,
"Columbia, SC",8600000US29202,6315,29202,25135.0,97847.81295030912
"Wedgefield, SC",8600000US29168,125,29168,25126.0,0.6713165596136946
"White Oak, SC",8600000US29176,0,29176,,
"White Rock, SC",8600000US29177,632,29177,25131.0,1592.9386441370027
"Columbus, NC",8600000US28722,1806,28722,20574.0,15.30287114654576
"Cullowhee, NC",8600000US28723,328,28723,20575.0,0.8679955744187107
"Turnersburg, NC",8600000US28688,0,28688,,
"Balsam Grove, NC",8600000US28708,44,28708,20561.0,0.31657289010212414
"Bryson City, NC",8600000US28713,1801,28713,20566.0,4.597476015789606
"Cedar Mountain, NC",8600000US28718,20,28718,20571.0,0.604951875927032
"Rhodhiss, NC",8600000US28667,0,28667,,
"Union Grove, NC",8600000US28689,494,28689,20549.0,4.266858816966233
"Linville Falls, NC",8600000US28647,33,28647,,
"Pineola, NC",8600000US28662,70,28662,20530.0,3.3810368654735665
"Roaring Gap, NC",8600000US28668,145,28668,20534.0,10.890749112291285
"Wilkesboro, NC",8600000US28697,10912,28697,20554.0,70.07041138818848
"Rutherford College, NC",8600000US28671,1059,28671,20537.0,609.3105412449728
"Mc Grady, NC",8600000US28649,5,28649,20521.0,0.05338268797720653
"Sugar Grove, NC",8600000US28679,131,28679,20543.0,2.246477471878046
"Vilas, NC",8600000US28692,371,28692,20551.0,3.5541003478487103
"West Jefferson, NC",8600000US28694,2597,28694,20553.0,14.973951493876243
"Almond, NC",8600000US28702,9,28702,20557.0,1.2495317726774051
"Barnardsville, NC",8600000US28709,205,28709,20562.0,1.9757828965033164
"Canton, NC",8600000US28716,4165,28716,20569.0,8.823452965931475
"Cherokee, NC",8600000US28719,3789,28719,20572.0,6.84859207117764
"Edneyville, NC",8600000US28727,61,28727,,
"Minneapolis, NC",8600000US28652,0,28652,,
"Piney Creek, NC",8600000US28663,0,28663,20531.0,0.0
"Thurmond, NC",8600000US28683,33,28683,20546.0,0.2935264163145469
"East Flat Rock, NC",8600000US28726,1609,28726,20577.0,251.5479029128278
"Maiden, NC",8600000US28650,0,28650,20522.0,0.0
"Montezuma, NC",8600000US28653,6,28653,,
"Roaring River, NC",8600000US28669,461,28669,20535.0,3.8460221264739767
"Sparta, NC",8600000US28675,2086,28675,20539.0,7.192651352934961
"Arden, NC",8600000US28704,7534,28704,20558.0,84.28662958308549
"Moravian Falls, NC",8600000US28654,208,28654,20524.0,1.4719501950931988
"Greenville, SC",8600000US29616,578,29616,,
"Todd, NC",8600000US28684,91,28684,20547.0,0.6024269624170842
"Chimney Rock, NC",8600000US28720,166,28720,,
"North Wilkesboro, NC",8600000US28659,10912,28659,20528.0,36.6866766846756
"Candler, NC",8600000US28715,2927,28715,20568.0,12.324846747878437
"Linville, NC",8600000US28646,665,28646,20520.0,59.116428962320875
"Scottville, NC",8600000US28672,20,28672,,
"Statesville, NC",8600000US28677,20542,28677,20541.0,95.3926253559728
"Zionville, NC",8600000US28698,95,28698,20555.0,1.7173885938606106
"Bat Cave, NC",8600000US28710,0,28710,20563.0,0.0
"Burnsville, NC",8600000US28714,3329,28714,20567.0,4.930552085276957
"Dana, NC",8600000US28724,74,28724,,
"Millers Creek, NC",8600000US28651,417,28651,20523.0,2.1569419181628615
"Newland, NC",8600000US28657,1526,28657,20526.0,3.5398114228327455
"Olin, NC",8600000US28660,688,28660,20529.0,8.990109742452564
"Purlear, NC",8600000US28665,106,28665,20532.0,0.4797235322508921
"Sherrills Ford, NC",8600000US28673,282,28673,20538.0,5.186752042076698
"Stony Point, NC",8600000US28678,663,28678,20542.0,5.826072850005786
"Taylorsville, NC",8600000US28681,6111,28681,20544.0,13.32095447326534
"Valdese, NC",8600000US28690,4114,28690,20550.0,79.43285942384185
"Dillsboro, NC",8600000US28725,386,28725,20576.0,506.1777287044735
"Brevard, NC",8600000US28712,5034,28712,20565.0,13.73918125107549
"Clyde, NC",8600000US28721,2325,28721,20573.0,9.311823408418137
"Ronda, NC",8600000US28670,276,28670,20536.0,2.607543748773817
"Morganton, NC",8600000US28680,657,28680,,
"Traphill, NC",8600000US28685,20,28685,20548.0,0.18018406144226043
"Black Mountain, NC",8600000US28711,4445,28711,20564.0,20.7951609188031
"Cashiers, NC",8600000US28717,1551,28717,20570.0,12.135809900291997
"Newton, NC",8600000US28658,10050,28658,20527.0,49.85587930293444
"Icard, NC",8600000US28666,187,28666,20533.0,116.07185530619073
"State Road, NC",8600000US28676,320,28676,20540.0,4.703673701451657
"Scotts, NC",8600000US28699,0,28699,,
"Balsam, NC",8600000US28707,89,28707,20560.0,536.7330446634262
"Alexander, NC",8600000US28701,82,28701,20556.0,1.7889524766956215
"Morganton, NC",8600000US28655,16905,28655,20525.0,19.954089682394855
"Patterson, NC",8600000US28661,351,28661,,
"Terrell, NC",8600000US28682,323,28682,20545.0,20.881029461904276
"Statesville, NC",8600000US28687,1284,28687,,
"Valle Crucis, NC",8600000US28691,165,28691,,
"Warrensville, NC",8600000US28693,96,28693,20552.0,1.0579815316980523
"Bakersville, NC",8600000US28705,551,28705,20559.0,1.9683057548869987
"Manning, SC",8600000US29102,4136,29102,25087.0,6.820283223507068
"Mayesville, SC",8600000US29104,154,29104,25088.0,0.9632290259084402
"Brasstown, NC",8600000US28902,207,28902,20633.0,6.567426610990541
"Gadsden, SC",8600000US29052,59,29052,25063.0,0.4185165244830074
"Asheville, NC",8600000US28815,927,28815,,
"Murphy, NC",8600000US28906,4348,28906,20636.0,4.707365141117962
"Bamberg, SC",8600000US29003,1906,29003,25038.0,5.426937593324072
"Cassatt, SC",8600000US29032,210,29032,25049.0,0.9061361872722532
"Bowman, SC",8600000US29018,352,29018,25045.0,1.1534435488621575
"Great Falls, SC",8600000US29055,316,29055,25066.0,3.4153549190897556
"Lexington, SC",8600000US29072,16103,29072,25077.0,93.84056969145404
"Liberty Hill, SC",8600000US29074,27,29074,25079.0,0.438623295985047
"Olanta, SC",8600000US29114,334,29114,25095.0,3.238847238024532
"Asheville, NC",8600000US28806,13715,28806,20631.0,152.5906187732611
"Warne, NC",8600000US28909,0,28909,20637.0,0.0
"Dalzell, SC",8600000US29040,0,29040,25055.0,0.0
"Gilbert, SC",8600000US29054,919,29054,25065.0,6.149874694797411
"Heath Springs, SC",8600000US29058,612,29058,25068.0,1.5390084242152595
"Monetta, SC",8600000US29105,59,29105,25089.0,0.937554485422744
"Batesburg, SC",8600000US29006,2967,29006,25039.0,7.866019111865413
"Eutawville, SC",8600000US29048,402,29048,25061.0,3.206401368166678
"Gaston, SC",8600000US29053,1175,29053,25064.0,5.1850354933330705
"Little Mountain, SC",8600000US29075,220,29075,25080.0,1.9645593142516402
"Blackstock, SC",8600000US29014,47,29014,25042.0,0.11862664469532942
"Cayce, SC",8600000US29033,5560,29033,25050.0,225.40900281124757
"Jenkinsville, SC",8600000US29065,0,29065,25073.0,0.0
"Lodge, SC",8600000US29082,23,29082,25085.0,0.26187606533033586
"Asheville, NC",8600000US28816,751,28816,,
"Hayesville, NC",8600000US28904,1357,28904,20634.0,2.694044602773179
"Elgin, SC",8600000US29045,1789,29045,25058.0,10.069269142164684
"Lydia, SC",8600000US29079,74,29079,25082.0,12.716767177817696
"Monticello, SC",8600000US29106,0,29106,,
"Alcolu, SC",8600000US29001,171,29001,25037.0,0.8441395954142585
"Cameron, SC",8600000US29030,225,29030,25047.0,0.9422096309142515
"Chappells, SC",8600000US29037,34,29037,25052.0,0.1663343843807395
"Lexington, SC",8600000US29071,697,29071,,
"Mc Bee, SC",8600000US29101,1609,29101,25086.0,5.676588229212222
"Neeses, SC",8600000US29107,207,29107,25090.0,1.0081451799190921
"New Zion, SC",8600000US29111,72,29111,25092.0,0.4950190223434811
"Blair, SC",8600000US29015,71,29015,25043.0,0.23560348317384133
"Kershaw, SC",8600000US29067,809,29067,25074.0,1.682725312296502
"Lamar, SC",8600000US29069,375,29069,25075.0,1.7805467490240918
"North, SC",8600000US29112,334,29112,25093.0,1.116089326189172
"Bethune, SC",8600000US29009,459,29009,25040.0,1.6156640879060373
"Chapin, SC",8600000US29036,2184,29036,25051.0,15.682528634832435
"Cope, SC",8600000US29038,134,29038,25053.0,0.6018127741507006
"Elliott, SC",8600000US29046,39,29046,25059.0,4.767371231163842
"Lynchburg, SC",8600000US29080,171,29080,25083.0,0.5066367248115168
"Asheville, NC",8600000US28814,492,28814,,
"Marble, NC",8600000US28905,604,28905,20635.0,7.725440406061427
"Camden, SC",8600000US29020,7455,29020,25046.0,13.84913948998752
"Elloree, SC",8600000US29047,920,29047,25060.0,5.307426415835463
"Asheville, NC",8600000US28805,9689,28805,20630.0,161.0575080192975
"Blythewood, SC",8600000US29016,0,29016,25044.0,0.0
"Davis Station, SC",8600000US29041,0,29041,,
"Eastover, SC",8600000US29044,2160,29044,25057.0,7.6810761699785886
"Horatio, SC",8600000US29062,0,29062,25071.0,0.0
"Lugoff, SC",8600000US29078,5003,29078,25081.0,16.302348390921555
"Ballentine, SC",8600000US29002,321,29002,,
"Carlisle, SC",8600000US29031,720,29031,25048.0,2.4161628651090132
"Denmark, SC",8600000US29042,1550,29042,25056.0,8.215516205529742
"Greeleyville, SC",8600000US29056,333,29056,25067.0,1.0419057007194583
"Irmo, SC",8600000US29063,5382,29063,25072.0,52.63454529606037
"Cordova, SC",8600000US29039,70,29039,25054.0,0.9374938435114116
"Gable, SC",8600000US29051,55,29051,25062.0,0.5890268454018294
"Holly Hill, SC",8600000US29059,1416,29059,25069.0,4.7988387460924455
"Norway, SC",8600000US29113,94,29113,25094.0,0.8006397895523424
"Asheville, NC",8600000US28810,0,28810,,
"Andrews, NC",8600000US28901,1166,28901,20632.0,6.584212896085581
"Bishopville, SC",8600000US29010,2299,29010,25041.0,4.443158881026363
"Lexington, SC",8600000US29073,3307,29073,25078.0,16.186048698891792
"Ehrhardt, SC",8600000US29081,177,29081,25084.0,0.8267396100737278
"Newberry, SC",8600000US29108,7844,29108,25091.0,15.220526490507506
"Asheville, NC",8600000US28813,1624,28813,,
"Hopkins, SC",8600000US29061,1071,29061,25070.0,5.597452332375549
"Leesville, SC",8600000US29070,0,29070,25076.0,0.0
"Anderson, SC",8600000US29626,1082,29626,25305.0,7.585419021526234
"Myrtle Beach, SC",8600000US29577,0,29577,25279.0,0.0
"Pamplico, SC",8600000US29583,831,29583,25284.0,3.035840619244267
"Tatum, SC",8600000US29594,0,29594,25292.0,0.0
"Greenville, SC",8600000US29604,660,29604,,
"Belton, SC",8600000US29627,2931,29627,25306.0,9.358595756213044
"North Myrtle Beach, SC",8600000US29598,130,29598,,
"Greenville, SC",8600000US29612,58,29612,,
"Calhoun Falls, SC",8600000US29628,984,29628,25307.0,3.9971142784721274
"Wallace, SC",8600000US29596,820,29596,25293.0,4.703383257146363
"Greenville, SC",8600000US29608,579,29608,,
"Folly Beach, SC",8600000US29439,366,29439,25205.0,15.486403826004922
"Anderson, SC",8600000US29621,20911,29621,25302.0,91.21714233535366
"Myrtle Beach, SC",8600000US29587,344,29587,,
"Scranton, SC",8600000US29591,498,29591,25289.0,2.750811979764077
"Greenville, SC",8600000US29613,0,29613,,
"Anderson, SC",8600000US29624,5888,29624,25303.0,79.40188694646599
"Central, SC",8600000US29630,1796,29630,25308.0,11.133323758840206
"Greenville, SC",8600000US29601,20539,29601,25294.0,1772.597773581294
"Greenville, SC",8600000US29606,3674,29606,,
"Greenville, SC",8600000US29607,66084,29607,25296.0,955.2677558392049
"Greenville, SC",8600000US29610,242,29610,,
"Greenville, SC",8600000US29614,0,29614,,
"Greenville, SC",8600000US29615,31147,29615,25299.0,616.2767053321419
"Abbeville, SC",8600000US29620,4010,29620,25301.0,6.224165261403556
"Myrtle Beach, SC",8600000US29578,3369,29578,,
"North Myrtle Beach, SC",8600000US29582,7877,29582,25283.0,172.76515755998133
"North Myrtle Beach, SC",8600000US29597,436,29597,,
"Anderson, SC",8600000US29625,4275,29625,25304.0,39.3343682704014
"Greenville, SC",8600000US29605,23311,29605,25295.0,362.3922840587146
"Patrick, SC",8600000US29584,121,29584,25285.0,0.373199847787512
"Sellers, SC",8600000US29592,0,29592,25290.0,0.0
"Greenville, SC",8600000US29602,3574,29602,,
"Greenville, SC",8600000US29611,8664,29611,25298.0,149.47833200814512
"Myrtle Beach, SC",8600000US29579,3394,29579,25280.0,27.051058003222884
"Society Hill, SC",8600000US29593,2789,29593,25291.0,16.04180841532218
"Greenville, SC",8600000US29609,0,29609,25297.0,0.0
"Greenville, SC",8600000US29617,2205,29617,25300.0,36.50015099144094
"Myrtle Beach, SC",8600000US29588,2689,29588,,
"Rains, SC",8600000US29589,0,29589,25287.0,0.0
"Greenville, SC",8600000US29603,285,29603,,
"Anderson, SC",8600000US29622,3743,29622,,
"Anderson, SC",8600000US29623,623,29623,,
"Nesmith, SC",8600000US29580,0,29580,25281.0,0.0
"Salters, SC",8600000US29590,62,29590,25288.0,0.2414467714859276
"Nichols, SC",8600000US29581,665,29581,25282.0,1.603553141959707
"Pawleys Island, SC",8600000US29585,3956,29585,25286.0,27.385745834208205
"Pacolet, SC",8600000US29372,371,29372,25174.0,3.019832231307558
"Startex, SC",8600000US29377,66,29377,25179.0,43.72598383463628
"Charleston, SC",8600000US29402,737,29402,,
"Columbia, SC",8600000US29216,0,29216,,
"Columbia, SC",8600000US29240,83,29240,,
"Spartanburg, SC",8600000US29306,0,29306,25149.0,0.0
"Columbia, SC",8600000US29217,0,29217,,
"Columbia, SC",8600000US29218,0,29218,,
"Una, SC",8600000US29378,22,29378,,
"Charleston, SC",8600000US29401,17682,29401,25184.0,4135.528002520328
"Columbia, SC",8600000US29219,0,29219,,
"Columbia, SC",8600000US29220,0,29220,,
"Columbia, SC",8600000US29227,0,29227,,
"Columbia, SC",8600000US29250,284,29250,,
"Spartanburg, SC",8600000US29304,0,29304,,
"Chesnee, SC",8600000US29323,1343,29323,25155.0,7.442392831593624
"Jonesville, SC",8600000US29353,662,29353,25166.0,2.67425523890237
"Union, SC",8600000US29379,5246,29379,25180.0,8.60516664079895
"Columbia, SC",8600000US29228,0,29228,,
"Columbia, SC",8600000US29221,495,29221,,
"Campobello, SC",8600000US29322,515,29322,25154.0,3.4343079899408786
"Laurens, SC",8600000US29360,0,29360,25169.0,0.0
"Reidville, SC",8600000US29375,74,29375,25177.0,1476.103087848081
"Waterloo, SC",8600000US29384,103,29384,25181.0,0.8924742129324071
"Columbia, SC",8600000US29229,2945,29229,25145.0,71.5846948179171
"Fairforest, SC",8600000US29336,438,29336,,
"Spartanburg, SC",8600000US29301,21163,29301,25146.0,277.1028681056864
"Converse, SC",8600000US29329,5,29329,,
"Columbia, SC",8600000US29224,174,29224,,
"Cowpens, SC",8600000US29330,1532,29330,25157.0,16.946664201804595
"Cross Anchor, SC",8600000US29331,0,29331,,
"Roebuck, SC",8600000US29376,2174,29376,25178.0,22.182698336077227
"Spartanburg, SC",8600000US29305,1087,29305,,
"Spartanburg, SC",8600000US29307,11973,29307,25150.0,100.52254427739756
"Clifton, SC",8600000US29324,0,29324,,
"Cross Hill, SC",8600000US29332,16,29332,25158.0,0.1330059414252807
"Columbia, SC",8600000US29260,207,29260,,
"Clinton, SC",8600000US29325,6448,29325,25156.0,15.492821981915505
"Fingerville, SC",8600000US29338,12,29338,25161.0,487.0920603994155
"Glendale, SC",8600000US29346,0,29346,,
"Gramling, SC",8600000US29348,284,29348,,
"Lockhart, SC",8600000US29364,66,29364,25170.0,35.9658716574218
"Pacolet Mills, SC",8600000US29373,28,29373,25175.0,29.97707824124482
"White Stone, SC",8600000US29386,0,29386,,
"Spartanburg, SC",8600000US29303,19564,29303,25148.0,234.53330533575019
"Spartanburg, SC",8600000US29318,55,29318,,
"Gaffney, SC",8600000US29340,5901,29340,25162.0,14.19053450563613
"Wellford, SC",8600000US29385,1363,29385,25182.0,29.129286931298225
"Charleston, SC",8600000US29403,12975,29403,25185.0,915.8880853230752
"Spartanburg, SC",8600000US29302,9212,29302,25147.0,67.23625476952621
"Gaffney, SC",8600000US29341,8911,29341,25163.0,36.82160348393277
"Kinards, SC",8600000US29355,0,29355,25167.0,0.0
"Lyman, SC",8600000US29365,2390,29365,25171.0,46.74501365658508
"Mayo, SC",8600000US29368,108,29368,,
"Pauline, SC",8600000US29374,234,29374,25176.0,1.70451014257834
"Woodruff, SC",8600000US29388,1774,29388,25183.0,6.694664705454452
"Columbia, SC",8600000US29222,7,29222,,
"Columbia, SC",8600000US29230,573,29230,,
"Drayton, SC",8600000US29333,66,29333,,
"Columbia, SC",8600000US29223,15870,29223,25144.0,220.36477076315194
"Columbia, SC",8600000US29225,0,29225,,
"Spartanburg, SC",8600000US29316,2604,29316,25151.0,40.813054346954694
"Spartanburg, SC",8600000US29319,0,29319,,
"Inman, SC",8600000US29349,4343,29349,25164.0,21.82448690344853
"Mountville, SC",8600000US29370,72,29370,25173.0,0.6653556388266619
"Columbia, SC",8600000US29214,34,29214,,
"Columbia, SC",8600000US29290,581,29290,,
"Arcadia, SC",8600000US29320,0,29320,25152.0,0.0
"Enoree, SC",8600000US29335,814,29335,25160.0,3.1391436571132356
"Gaffney, SC",8600000US29342,1100,29342,,
"Joanna, SC",8600000US29351,43,29351,25165.0,1.6259934489102081
"Landrum, SC",8600000US29356,2266,29356,25168.0,9.486120882073774
"Moore, SC",8600000US29369,550,29369,25172.0,7.879148643949811
"Columbia, SC",8600000US29215,0,29215,,
"Columbia, SC",8600000US29226,147,29226,,
"Buffalo, SC",8600000US29321,269,29321,25153.0,2.851698944170657
"Duncan, SC",8600000US29334,9365,29334,25159.0,163.17803413524172
"North Charleston, SC",8600000US29420,1827,29420,25193.0,48.63488764968272
"Charleston, SC",8600000US29424,1,29424,,
"Bonneau, SC",8600000US29431,199,29431,25198.0,0.9058274103183183
"Canadys, SC",8600000US29433,0,29433,,
"Dorchester, SC",8600000US29437,116,29437,25203.0,0.5353930259972131
"Russellville, SC",8600000US29476,0,29476,,
"Charleston, SC",8600000US29412,5663,29412,25190.0,66.34738224019178
"Charleston, SC",8600000US29422,289,29422,,
"Charleston, SC",8600000US29425,1295,29425,,
"Green Pond, SC",8600000US29446,63,29446,25208.0,0.12049234549424324
"Smoaks, SC",8600000US29481,280,29481,25230.0,1.1963701803997622
"Cordesville, SC",8600000US29434,0,29434,25200.0,0.0
"Saint George, SC",8600000US29477,1489,29477,25228.0,5.22220355112016
"Charleston, SC",8600000US29414,3585,29414,25191.0,33.952612570668315
"Adams Run, SC",8600000US29426,33,29426,25195.0,0.18218703980692413
"Cottageville, SC",8600000US29435,234,29435,25201.0,1.3025339567958505
"Cades, SC",8600000US29518,276,29518,25245.0,2.1446923867709655
"North Charleston, SC",8600000US29415,691,29415,,
"Edisto Island, SC",8600000US29438,474,29438,25204.0,2.706724715366625
"Harleyville, SC",8600000US29448,0,29448,25209.0,0.0
"Isle Of Palms, SC",8600000US29451,1131,29451,25212.0,40.209913524865726
"Moncks Corner, SC",8600000US29461,6482,29461,25218.0,14.34112798197395
"Charleston Afb, SC",8600000US29404,239,29404,25186.0,16.841151091972485
"Pineville, SC",8600000US29468,58,29468,25221.0,0.3085587258622821
"Sullivans Island, SC",8600000US29482,392,29482,25231.0,62.34602361196598
"Jacksonboro, SC",8600000US29452,26,29452,25213.0,0.2941412515615224
"Johns Island, SC",8600000US29457,273,29457,,
"Saint Stephen, SC",8600000US29479,644,29479,25229.0,3.1731904744586426
"North Charleston, SC",8600000US29418,19967,29418,25192.0,585.0523304945876
"Awendaw, SC",8600000US29429,290,29429,25196.0,1.037981259026455
"Jamestown, SC",8600000US29453,137,29453,25214.0,0.46706952879509894
"North Charleston, SC",8600000US29419,472,29419,,
"Charleston, SC",8600000US29423,1884,29423,25194.0,4949.350594762725
"Branchville, SC",8600000US29432,183,29432,25199.0,0.5964261363710436
"Goose Creek, SC",8600000US29445,8695,29445,25207.0,56.15686783897406
"Round O, SC",8600000US29474,78,29474,25226.0,0.36925678938019746
"Pinopolis, SC",8600000US29469,39,29469,25222.0,2.1258584516228205
"Reevesville, SC",8600000US29471,54,29471,25224.0,0.5311271387358772
"North Charleston, SC",8600000US29405,17928,29405,25187.0,460.15957023847653
"Charleston, SC",8600000US29407,19130,29407,25189.0,472.5788412445864
"Charleston, SC",8600000US29416,67,29416,,
"Johns Island, SC",8600000US29455,4383,29455,25215.0,16.243876812634866
"Mount Pleasant, SC",8600000US29464,17950,29464,25219.0,247.19083112883638
"Charleston, SC",8600000US29406,27493,29406,25188.0,475.17169559159646
"Charleston, SC",8600000US29413,469,29413,,
"Cross, SC",8600000US29436,207,29436,25202.0,1.06389760264141
"Georgetown, SC",8600000US29442,906,29442,,
"Mc Clellanville, SC",8600000US29458,198,29458,25217.0,0.4707095200486929
"Mount Pleasant, SC",8600000US29466,943,29466,25220.0,12.025721730767376
"Ruffin, SC",8600000US29475,60,29475,25227.0,0.21034475726577856
"Charleston, SC",8600000US29409,127,29409,,
"Georgetown, SC",8600000US29440,9933,29440,25206.0,7.415438823885393
"Ladson, SC",8600000US29456,2071,29456,25216.0,46.35503592851028
"Ravenel, SC",8600000US29470,720,29470,25223.0,3.8001357250141985
"Ridgeville, SC",8600000US29472,791,29472,25225.0,1.6610518773338514
"Huger, SC",8600000US29450,1311,29450,25211.0,4.612275547093454
"North Charleston, SC",8600000US29410,97,29410,,
"Charleston, SC",8600000US29417,594,29417,,
