GEO_TTL,GEOID,EMP,ZIP,index_gaz,rho
"Longmeadow, MA",8610000US01106,3714,01106,208.0,154.16822052514493
"Springfield, MA",8610000US01107,2235,01107,209.0,572.5240703464295
"Springfield, MA",8610000US01108,2552,01108,210.0,264.64107017862233
"Springfield, MA",8610000US01109,9445,01109,211.0,670.0979180139277
"Springfield, MA",8610000US01115,0,01115,,
"Springfield, MA",8610000US01111,0,01111,,
"Longmeadow, MA",8610000US01116,4,01116,,
"Springfield, MA",8610000US01118,1519,01118,212.0,163.11931377777242
"Springfield, MA",8610000US01119,3819,01119,213.0,415.36604200428525
"Springfield, MA",8610000US01128,822,01128,214.0,284.14816218015613
"Springfield, MA",8610000US01129,2769,01129,215.0,312.2465252284254
"Springfield, MA",8610000US01138,0,01138,,
"Springfield, MA",8610000US01139,0,01139,,
"Springfield, MA",8610000US01144,1129,01144,,
"Indian Orchard, MA",8610000US01151,1772,01151,216.0,288.8679392614403
"Pittsfield, MA",8610000US01201,22465,01201,218.0,163.90865636526482
"Springfield, MA",8610000US01152,0,01152,,
"Springfield, MA",8610000US01199,0,01199,217.0,0.0
"Pittsfield, MA",8610000US01202,474,01202,,
"Pittsfield, MA",8610000US01203,0,01203,,
"Adams, MA",8610000US01220,1588,01220,219.0,24.927903339009454
"Becket, MA",8610000US01223,280,01223,221.0,1.5499253827172625
"Ashley Falls, MA",8610000US01222,36,01222,220.0,4.202913389513054
"Berkshire, MA",8610000US01224,24,01224,222.0,33.30992385906571
"Dalton, MA",8610000US01226,1440,01226,224.0,21.077388574202338
"Cheshire, MA",8610000US01225,352,01225,223.0,5.413264364654466
"Dalton, MA",8610000US01227,41,01227,,
"Glendale, MA",8610000US01229,0,01229,225.0,0.0
"Great Barrington, MA",8610000US01230,4997,01230,226.0,21.08079101995933
"Hinsdale, MA",8610000US01235,0,01235,227.0,0.0
"Housatonic, MA",8610000US01236,0,01236,228.0,0.0
"Lanesboro, MA",8610000US01237,1940,01237,229.0,12.115789728096074
"Lee, MA",8610000US01238,3202,01238,230.0,35.49191966926053
"Lenox, MA",8610000US01240,3421,01240,231.0,61.779631170726
"Middlefield, MA",8610000US01243,0,01243,233.0,0.0
"Lenox Dale, MA",8610000US01242,0,01242,232.0,0.0
"Mill River, MA",8610000US01244,3,01244,234.0,0.47279833574985813
"Monterey, MA",8610000US01245,0,01245,235.0,0.0
"North Adams, MA",8610000US01247,4420,01247,236.0,32.49021638359149
"Richmond, MA",8610000US01254,0,01254,238.0,0.0
"North Egremont, MA",8610000US01252,0,01252,,
"Otis, MA",8610000US01253,0,01253,237.0,0.0
"Sandisfield, MA",8610000US01255,0,01255,239.0,0.0
"Savoy, MA",8610000US01256,0,01256,240.0,0.0
"Sheffield, MA",8610000US01257,983,01257,241.0,10.474304533084007
"Southfield, MA",8610000US01259,0,01259,243.0,0.0
"South Egremont, MA",8610000US01258,409,01258,242.0,6.119107026892263
"Stockbridge, MA",8610000US01262,1409,01262,245.0,45.20757222021959
"South Lee, MA",8610000US01260,482,01260,244.0,74.11241161479875
"Tyringham, MA",8610000US01264,0,01264,246.0,0.0
"West Stockbridge, MA",8610000US01266,129,01266,247.0,1.911854865139314
"Williamstown, MA",8610000US01267,3371,01267,248.0,23.85815935708977
"Windsor, MA",8610000US01270,16,01270,249.0,0.19391095366618957
"Ashland, MA",8610000US01721,4619,01721,362.0,144.64253174972464
"Greenfield, MA",8610000US01302,0,01302,,
"Ashfield, MA",8610000US01330,141,01330,251.0,1.6335737641102106
"Athol, MA",8610000US01331,3110,01331,252.0,22.560852967961456
"Bernardston, MA",8610000US01337,399,01337,253.0,4.138753720431003
"Charlemont, MA",8610000US01339,259,01339,255.0,1.8189149385833538
"Buckland, MA",8610000US01338,130,01338,254.0,14.530651571182588
"Colrain, MA",8610000US01340,99,01340,256.0,0.8651533381172526
"Deerfield, MA",8610000US01342,837,01342,258.0,18.120587247315232
"Conway, MA",8610000US01341,112,01341,257.0,1.211778937029464
"Drury, MA",8610000US01343,0,01343,259.0,0.0
"Erving, MA",8610000US01344,217,01344,260.0,6.145205311167851
"Millers Falls, MA",8610000US01349,24,01349,263.0,1.2057712431898417
"Heath, MA",8610000US01346,7,01346,261.0,0.12872650355130677
"Monroe Bridge, MA",8610000US01350,0,01350,264.0,0.0
"Gill, MA",8610000US01354,250,01354,266.0,7.013071439437682
"Lake Pleasant, MA",8610000US01347,0,01347,262.0,0.0
"Montague, MA",8610000US01351,115,01351,265.0,2.1218462653005643
"New Salem, MA",8610000US01355,0,01355,267.0,0.0
"Northfield, MA",8610000US01360,722,01360,268.0,8.130937188938159
"Orange, MA",8610000US01364,1457,01364,269.0,14.339266857003949
"Royalston, MA",8610000US01368,0,01368,272.0,0.0
"Petersham, MA",8610000US01366,0,01366,270.0,0.0
"Rowe, MA",8610000US01367,130,01367,271.0,1.8915296226779619
"Shelburne Falls, MA",8610000US01370,560,01370,273.0,4.340038581857983
"South Deerfield, MA",8610000US01373,2902,01373,274.0,46.375024016493526
"Turners Falls, MA",8610000US01376,1650,01376,276.0,230.77323299033438
"Sunderland, MA",8610000US01375,532,01375,275.0,14.434447624756022
"Warwick, MA",8610000US01378,0,01378,277.0,0.0
"Wendell, MA",8610000US01379,0,01379,278.0,0.0
"Wendell Depot, MA",8610000US01380,0,01380,,
"Fitchburg, MA",8610000US01420,10022,01420,279.0,127.63586138261502
"Ashburnham, MA",8610000US01430,677,01430,280.0,7.068672845814381
"Ashby, MA",8610000US01431,0,01431,281.0,0.0
"Ayer, MA",8610000US01432,4435,01432,282.0,202.79570918116764
"Devens, MA",8610000US01434,2210,01434,283.0,161.57084881720635
"Baldwinville, MA",8610000US01436,0,01436,284.0,0.0
"Gardner, MA",8610000US01440,6559,01440,286.0,105.33365193055995
"East Templeton, MA",8610000US01438,0,01438,285.0,0.0
"Westminster, MA",8610000US01441,0,01441,,
"Groton, MA",8610000US01450,1743,01450,287.0,20.54525334277637
"Harvard, MA",8610000US01451,644,01451,288.0,12.99671780404227
"Hubbardston, MA",8610000US01452,315,01452,289.0,2.9612641826692756
"Leominster, MA",8610000US01453,15156,01453,290.0,205.5445074855374
"Lunenburg, MA",8610000US01462,1724,01462,292.0,25.161758068382625
"Pepperell, MA",8610000US01463,1232,01463,293.0,21.0478123780237
"Littleton, MA",8610000US01460,6911,01460,291.0,161.4952284948341
"Winchendon Springs, MA",8610000US01477,0,01477,,
"West Townsend, MA",8610000US01474,97,01474,299.0,3.7756855117098995
"Auburn, MA",8610000US01501,10609,01501,301.0,265.00385428360033
"Winchendon, MA",8610000US01475,1151,01475,300.0,10.370650565145944
"Westminster, MA",8610000US01473,1445,01473,298.0,15.74587427310588
"West Groton, MA",8610000US01472,316,01472,,
"Templeton, MA",8610000US01468,261,01468,296.0,4.709012355023086
"Still River, MA",8610000US01467,0,01467,295.0,0.0
"Shirley, MA",8610000US01464,1253,01464,294.0,32.223316792030715
"Townsend, MA",8610000US01469,1342,01469,297.0,22.64540250996444
"Groton, MA",8610000US01471,0,01471,,
"Blackstone, MA",8610000US01504,725,01504,303.0,25.274431520513982
"Berlin, MA",8610000US01503,338,01503,302.0,10.060061244343261
"Boylston, MA",8610000US01505,1253,01505,304.0,30.121126352235443
"Brookfield, MA",8610000US01506,261,01506,305.0,6.482382065290403
"Clinton, MA",8610000US01510,3567,01510,307.0,243.5489901490681
"East Brookfield, MA",8610000US01515,0,01515,308.0,0.0
"Charlton Depot, MA",8610000US01509,0,01509,,
"Charlton, MA",8610000US01507,2656,01507,306.0,24.310246412813083
"Charlton City, MA",8610000US01508,371,01508,,
"Lancaster, MA",8610000US01523,1869,01523,315.0,28.649063745837648
"Jefferson, MA",8610000US01522,92,01522,314.0,2.1688364185542164
"Leicester, MA",8610000US01524,1312,01524,316.0,31.709843332346832
"Millbury, MA",8610000US01527,4558,01527,318.0,113.03640025043589
"Linwood, MA",8610000US01525,214,01525,317.0,184.09726529534277
"Manchaug, MA",8610000US01526,46,01526,,
"Douglas, MA",8610000US01516,684,01516,309.0,7.185506304325815
"Grafton, MA",8610000US01519,0,01519,311.0,0.0
"Holden, MA",8610000US01520,2757,01520,312.0,58.87247487371032
"Fiskdale, MA",8610000US01518,470,01518,310.0,20.455723043437292
"Holland, MA",8610000US01521,75,01521,313.0,2.35540335811427
"Northborough, MA",8610000US01532,7712,01532,321.0,161.16289056427428
"New Braintree, MA",8610000US01531,0,01531,320.0,0.0
"Northbridge, MA",8610000US01534,765,01534,322.0,33.726638846818766
"Millville, MA",8610000US01529,88,01529,319.0,6.925699365779081
"North Brookfield, MA",8610000US01535,760,01535,323.0,13.797092335406589
"North Grafton, MA",8610000US01536,1878,01536,324.0,86.95182729866971
"Oxford, MA",8610000US01540,3753,01540,326.0,74.86785315224184
"North Oxford, MA",8610000US01537,762,01537,325.0,42.13216861293879
"North Uxbridge, MA",8610000US01538,0,01538,,
"Shrewsbury, MA",8610000US01546,0,01546,,
"Southbridge, MA",8610000US01550,4960,01550,331.0,94.42956205777551
"South Grafton, MA",8610000US01560,301,01560,332.0,32.57971368384776
"Rochdale, MA",8610000US01542,417,01542,328.0,39.99376595974249
"Princeton, MA",8610000US01541,956,01541,327.0,10.424182218543372
"Shrewsbury, MA",8610000US01545,10460,01545,330.0,194.73405239347605
"Rutland, MA",8610000US01543,860,01543,329.0,9.458987491060983
"Sturbridge, MA",8610000US01566,3530,01566,336.0,48.07263330936148
"South Lancaster, MA",8610000US01561,577,01561,333.0,1807.2194816380863
"Sterling, MA",8610000US01564,2273,01564,335.0,28.644541192898075
"Spencer, MA",8610000US01562,2693,01562,334.0,31.66951672717312
"Upton, MA",8610000US01568,697,01568,337.0,12.551790768671127
"Uxbridge, MA",8610000US01569,3189,01569,338.0,42.34163389129002
"Webster, MA",8610000US01570,6053,01570,339.0,188.78482765064908
"West Brookfield, MA",8610000US01585,760,01585,343.0,11.484829650735298
"West Boylston, MA",8610000US01583,2510,01583,342.0,76.82356180476972
"Westborough, MA",8610000US01581,23368,01581,341.0,438.31444462176097
"Dudley, MA",8610000US01571,2367,01571,340.0,43.90172816083308
"Whitinsville, MA",8610000US01588,2817,01588,344.0,126.27812899115878
"Worcester, MA",8610000US01602,2545,01602,346.0,170.38356117978265
"Worcester, MA",8610000US01601,0,01601,,
"Sutton, MA",8610000US01590,1930,01590,345.0,23.28009830232597
"Worcester, MA",8610000US01603,6413,01603,347.0,548.5047365731805
"Worcester, MA",8610000US01604,16118,01604,348.0,966.4370873919834
"Worcester, MA",8610000US01608,10330,01608,352.0,8912.033142755587
"Worcester, MA",8610000US01607,2456,01607,351.0,299.54255120244505
"Worcester, MA",8610000US01606,10258,01606,350.0,667.9230321908559
"Worcester, MA",8610000US01605,20715,01605,349.0,1417.6096753588301
"Worcester, MA",8610000US01609,9978,01609,353.0,1008.5447330221986
"Worcester, MA",8610000US01610,8887,01610,354.0,1614.0673589339274
"Worcester, MA",8610000US01615,635,01615,,
"Framingham, MA",8610000US01701,28557,01701,357.0,650.1581250037992
"Worcester, MA",8610000US01613,353,01613,,
"Worcester, MA",8610000US01653,0,01653,,
"Paxton, MA",8610000US01612,0,01612,356.0,0.0
"Worcester, MA",8610000US01614,0,01614,,
"Worcester, MA",8610000US01655,0,01655,,
"Cherry Valley, MA",8610000US01611,247,01611,355.0,27.70547620609958
"Acton, MA",8610000US01720,7889,01720,361.0,154.51530483985456
"Boxborough, MA",8610000US01719,4430,01719,360.0,166.29073574040987
"Marshfield Hills, MA",8610000US02051,44,02051,,
"Framingham, MA",8610000US01704,0,01704,,
"Village of Nagog Woods, MA",8610000US01718,0,01718,359.0,0.0
"Framingham, MA",8610000US01703,0,01703,,
"Framingham, MA",8610000US01702,14048,01702,358.0,670.3087986857214
"Bedford, MA",8610000US01730,16584,01730,363.0,467.4438098519533
"Hanscom Afb, MA",8610000US01731,828,01731,364.0,403.9605699356737
"Carlisle, MA",8610000US01741,459,01741,366.0,11.609642245459606
"Concord, MA",8610000US01742,9876,01742,367.0,155.98385974542884
"Hudson, MA",8610000US01749,7265,01749,372.0,243.45410879995958
"Hopkinton, MA",8610000US01748,0,01748,371.0,0.0
"Fayville, MA",8610000US01745,157,01745,368.0,151.905249826083
"Holliston, MA",8610000US01746,6833,01746,369.0,141.49578543217126
"Hopedale, MA",8610000US01747,1401,01747,370.0,104.60847757256961
"Maynard, MA",8610000US01754,2317,01754,374.0,171.60137260360756
"Bolton, MA",8610000US01740,789,01740,365.0,15.268440076307368
"Marlborough, MA",8610000US01752,31238,01752,373.0,578.0326498331943
"Mendon, MA",8610000US01756,1048,01756,375.0,22.76513942051294
"Milford, MA",8610000US01757,14961,01757,376.0,388.21246724838426
"Lincoln, MA",8610000US01773,1264,01773,380.0,35.83308303565746
"Sherborn, MA",8610000US01770,471,01770,378.0,11.497082743406057
"Stow, MA",8610000US01775,1087,01775,381.0,24.24190468132143
"Southborough, MA",8610000US01772,7081,01772,379.0,200.79506451913213
"Natick, MA",8610000US01760,21329,01760,377.0,556.0072584116008
"Sudbury, MA",8610000US01776,6516,01776,382.0,103.79367639415926
"Wayland, MA",8610000US01778,3156,01778,383.0,80.12417317362457
"Woodville, MA",8610000US01784,0,01784,,
"Woburn, MA",8610000US01801,41544,01801,384.0,1267.6084959549364
"Andover, MA",8610000US01812,0,01812,,
"Woburn, MA",8610000US01815,0,01815,,
"Billerica, MA",8610000US01821,14615,01821,387.0,340.59206529784933
"Andover, MA",8610000US01810,29952,01810,386.0,374.8748211343841
"Burlington, MA",8610000US01805,0,01805,,
"Burlington, MA",8610000US01803,40448,01803,385.0,1335.2263564862249
"Chelmsford, MA",8610000US01824,19083,01824,388.0,415.0924147804919
"Dracut, MA",8610000US01826,4282,01826,389.0,80.15159695599135
"Haverhill, MA",8610000US01830,7099,01830,391.0,198.6515535900273
"Dunstable, MA",8610000US01827,142,01827,390.0,3.331725580217077
"Haverhill, MA",8610000US01835,5303,01835,395.0,262.1466383932561
"Lawrence, MA",8610000US01840,5529,01840,396.0,4284.658149529842
"Georgetown, MA",8610000US01833,1924,01833,393.0,57.765166583751835
"Haverhill, MA",8610000US01832,4521,01832,392.0,153.66591086785755
"Haverhill, MA",8610000US01831,152,01831,,
"Groveland, MA",8610000US01834,863,01834,394.0,37.507346094059734
"Lawrence, MA",8610000US01842,202,01842,,
"Lawrence, MA",8610000US01843,8642,01843,398.0,990.3381863953524
"Lawrence, MA",8610000US01841,6300,01841,397.0,787.4792302353026
"North Andover, MA",8610000US01845,14397,01845,400.0,211.30560267624998
"Methuen, MA",8610000US01844,15574,01844,399.0,270.62726147922945
"Lowell, MA",8610000US01853,1013,01853,,
"Lowell, MA",8610000US01854,6801,01854,404.0,667.55877358823
"Lowell, MA",8610000US01852,11660,01852,403.0,908.8947590290821
"Lowell, MA",8610000US01850,1448,01850,401.0,411.15864107525937
"Lowell, MA",8610000US01851,7658,01851,402.0,885.7739134377501
"Merrimac, MA",8610000US01860,522,01860,405.0,23.82765430254858
"North Billerica, MA",8610000US01862,8268,01862,406.0,345.4470430685725
"Reading, MA",8610000US01867,7619,01867,409.0,296.0747191710499
"North Reading, MA",8610000US01864,6455,01864,408.0,189.67659772781835
"North Chelmsford, MA",8610000US01863,2666,01863,407.0,222.80764713286004
"Nutting Lake, MA",8610000US01865,0,01865,,
"Pinehurst, MA",8610000US01866,19,01866,,
"Tyngsboro, MA",8610000US01879,3734,01879,411.0,85.90786995232597
"Wakefield, MA",8610000US01880,12713,01880,412.0,710.6006378022212
"Tewksbury, MA",8610000US01876,13741,01876,410.0,259.3212309713304
"Wilmington, MA",8610000US01887,16794,01887,414.0,381.9263030966596
"Westford, MA",8610000US01886,9750,01886,413.0,124.37551849442912
"West Boxford, MA",8610000US01885,0,01885,,
"North Reading, MA",8610000US01889,0,01889,,
"Woburn, MA",8610000US01888,215,01888,,
"Winchester, MA",8610000US01890,7019,01890,415.0,449.3199259015813
"Lynn, MA",8610000US01905,3697,01905,419.0,401.0047136764518
"Saugus, MA",8610000US01906,9574,01906,420.0,342.082936353601
"Lynn, MA",8610000US01903,0,01903,,
"Lynn, MA",8610000US01901,6316,01901,416.0,9848.452953990136
"Lynn, MA",8610000US01904,2304,01904,418.0,196.78492381502423
"Lynn, MA",8610000US01902,3512,01902,417.0,564.2770529634748
"Swampscott, MA",8610000US01907,2710,01907,421.0,344.59821945718534
"Nahant, MA",8610000US01908,344,01908,422.0,126.98750206723841
"Amesbury, MA",8610000US01913,3844,01913,423.0,121.02838994175997
"Lynn, MA",8610000US01910,0,01910,,
"Beverly, MA",8610000US01915,21495,01915,424.0,549.8658207166264
"Essex, MA",8610000US01929,1013,01929,428.0,27.993438868505752
"Gloucester, MA",8610000US01930,9706,01930,429.0,143.07109460059476
"Danvers, MA",8610000US01923,27814,01923,427.0,813.4041660365714
"Byfield, MA",8610000US01922,589,01922,426.0,23.719511819424685
"Boxford, MA",8610000US01921,1092,01921,425.0,17.898564312229638
"Gloucester, MA",8610000US01931,37,01931,,
"Ipswich, MA",8610000US01938,4594,01938,431.0,58.28672552179561
"Lynnfield, MA",8610000US01940,3565,01940,432.0,130.48847711711605
"Hamilton, MA",8610000US01936,141,01936,,
"Hathorne, MA",8610000US01937,0,01937,430.0,0.0
"Marblehead, MA",8610000US01945,3660,01945,434.0,322.1907846569227
"Manchester, MA",8610000US01944,1425,01944,433.0,59.616459079367075
"Salisbury, MA",8610000US01952,2413,01952,438.0,60.48370015665604
"Peabody, MA",8610000US01960,23011,01960,439.0,555.3851445491752
"Newbury, MA",8610000US01951,452,01951,437.0,12.677988297207051
"Newburyport, MA",8610000US01950,10303,01950,436.0,476.5164965219568
"Middleton, MA",8610000US01949,3435,01949,435.0,98.5753947090812
"Prides Crossing, MA",8610000US01965,0,01965,,
"Peabody, MA",8610000US01961,440,01961,,
"Rockport, MA",8610000US01966,719,01966,440.0,39.706060287936864
"Salem, MA",8610000US01970,16568,01970,442.0,788.868084762752
"Rowley, MA",8610000US01969,2531,01969,441.0,55.86692062460586
"Accord, MA",8610000US02018,72,02018,,
"Wenham, MA",8610000US01984,0,01984,445.0,0.0
"Brant Rock, MA",8610000US02020,215,02020,,
"West Newbury, MA",8610000US01985,0,01985,446.0,0.0
"Bellingham, MA",8610000US02019,6133,02019,447.0,129.05257816245205
"Topsfield, MA",8610000US01983,1899,01983,444.0,61.494795675040905
"South Hamilton, MA",8610000US01982,838,01982,443.0,22.810341915048514
"Canton, MA",8610000US02021,22202,02021,448.0,456.0536573153414
"Cohasset, MA",8610000US02025,2263,02025,449.0,89.2562035625176
"Dover, MA",8610000US02030,443,02030,451.0,11.313493245857302
"Dedham, MA",8610000US02027,0,02027,,
"Dedham, MA",8610000US02026,15101,02026,450.0,569.1556102947326
"Greenbush, MA",8610000US02040,0,02040,,
"Hingham, MA",8610000US02043,12430,02043,455.0,216.60379435130415
"Green Harbor, MA",8610000US02041,0,02041,,
"East Walpole, MA",8610000US02032,2267,02032,452.0,374.10704015982145
"Foxboro, MA",8610000US02035,13247,02035,453.0,257.69282229684273
"Franklin, MA",8610000US02038,14927,02038,454.0,216.45452276990792
"Mansfield, MA",8610000US02048,11512,02048,458.0,221.12611045664116
"Hingham, MA",8610000US02044,0,02044,,
"Hull, MA",8610000US02045,925,02045,456.0,134.36358000356174
"Humarock, MA",8610000US02047,38,02047,457.0,61.35514131865116
"Medfield, MA",8610000US02052,2268,02052,460.0,60.80176781944191
"Marshfield, MA",8610000US02050,4622,02050,459.0,61.37038149871278
"Pembroke, MA",8610000US02359,5024,02359,544.0,89.0744970052335
"North Marshfield, MA",8610000US02059,0,02059,,
"Norwell, MA",8610000US02061,10532,02061,464.0,194.18220024399625
"Norfolk, MA",8610000US02056,1727,02056,463.0,44.84503236879121
"North Scituate, MA",8610000US02060,0,02060,,
"Medway, MA",8610000US02053,2764,02053,461.0,92.45517596454431
"Millis, MA",8610000US02054,1340,02054,462.0,43.03700588338352
"Norwood, MA",8610000US02062,24024,02062,465.0,895.4801956637647
"Ocean Bluff, MA",8610000US02065,16,02065,,
"Scituate, MA",8610000US02066,2352,02066,466.0,53.64996545371059
"Sharon, MA",8610000US02067,2533,02067,467.0,43.13632594645748
"Stoughton, MA",8610000US02072,11239,02072,469.0,269.648114129458
"South Walpole, MA",8610000US02071,78,02071,468.0,31.036672614035897
"Sheldonville, MA",8610000US02070,27,02070,,
"Wrentham, MA",8610000US02093,5729,02093,472.0,101.90449160277818
"Westwood, MA",8610000US02090,11293,02090,471.0,400.20240822410454
"Walpole, MA",8610000US02081,6546,02081,470.0,141.03671595511352
"Boston, MA",8610000US02108,27077,02108,473.0,76213.12767394731
"Boston, MA",8610000US02109,59386,02109,474.0,131602.74081887727
"Boston, MA",8610000US02110,50632,02110,475.0,106138.51755733832
"Boston, MA",8610000US02111,33097,02111,476.0,47284.53584092669
"Boston, MA",8610000US02116,55884,02116,480.0,34215.0360279113
"Boston, MA",8610000US02115,57619,02115,479.0,31362.177384984756
"Boston, MA",8610000US02113,1953,02113,477.0,7518.623318126696
"Boston, MA",8610000US02114,41099,02114,478.0,35238.6684775153
"Boston, MA",8610000US02112,0,02112,,
"Boston, MA",8610000US02118,16625,02118,481.0,5857.509432792258
"Boston, MA",8610000US02117,0,02117,,
"Roxbury, MA",8610000US02119,7149,02119,482.0,1727.8315991372685
"Dorchester, MA",8610000US02121,1852,02121,484.0,409.7024259604447
"Dorchester, MA",8610000US02122,7077,02122,485.0,1342.7395301606962
"Roxbury Crossing, MA",8610000US02120,3487,02120,483.0,2169.228433999965
"Mattapan, MA",8610000US02126,1812,02126,488.0,336.0223777551702
"Boston, MA",8610000US02127,10080,02127,489.0,1923.9262754505098
"Boston, MA",8610000US02123,0,02123,,
"Dorchester, MA",8610000US02125,9174,02125,487.0,1661.1969454546509
"Dorchester Center, MA",8610000US02124,5538,02124,486.0,712.0942875585375
"Boston, MA",8610000US02128,22064,02128,490.0,1756.192500793765
"Charlestown, MA",8610000US02129,8069,02129,491.0,2303.59951341492
"Roslindale, MA",8610000US02131,5320,02131,493.0,792.311834875065
"Jamaica Plain, MA",8610000US02130,13806,02130,492.0,1598.7391661566628
"Brighton, MA",8610000US02135,14994,02135,496.0,2197.220868762433
"Hyde Park, MA",8610000US02136,4988,02136,497.0,419.6059271103789
"West Roxbury, MA",8610000US02132,5940,02132,494.0,502.822365640404
"Allston, MA",8610000US02134,10189,02134,495.0,2966.089236522401
"Boston, MA",8610000US02133,23,02133,,
"Cambridge, MA",8610000US02138,47790,02138,498.0,6733.154749987778
"Readville, MA",8610000US02137,0,02137,,
"Cambridge, MA",8610000US02139,46515,02139,499.0,11528.975364947899
"Cambridge, MA",8610000US02140,8700,02140,500.0,2911.70505431836
"Somerville, MA",8610000US02143,9293,02143,503.0,2324.9524464288975
"Somerville, MA",8610000US02144,4506,02144,504.0,1608.0073484437016
