GEO_TTL,GEOID,EMP,ZIP,index_gaz,rho
"Westland, MI",8610000US48186,2666,48186,15862.0,124.63060186155859
"Canton, MI",8610000US48187,13861,48187,15863.0,296.08904417133306
"Canton, MI",8610000US48188,7247,48188,15864.0,155.13176610077002
"Wyandotte, MI",8610000US48192,9364,48192,15868.0,682.4779898297369
"Whittaker, MI",8610000US48190,0,48190,15866.0,0.0
"Willis, MI",8610000US48191,133,48191,15867.0,3.1571076213123943
"Whitmore Lake, MI",8610000US48189,3039,48189,15865.0,34.175756163908005
"Riverview, MI",8610000US48193,2041,48193,15869.0,112.17559762497713
"Southgate, MI",8610000US48195,9962,48195,15870.0,563.6965820816237
"Ypsilanti, MI",8610000US48198,5535,48198,15872.0,63.64901200231777
"Ypsilanti, MI",8610000US48197,12640,48197,15871.0,116.43819861594962
"Detroit, MI",8610000US48201,23360,48201,15873.0,4497.8954624398775
"Detroit, MI",8610000US48202,0,48202,15874.0,0.0
"Detroit, MI",8610000US48205,2809,48205,15877.0,169.9167607489742
"Highland Park, MI",8610000US48203,5448,48203,15875.0,262.47672614822244
"Detroit, MI",8610000US48204,1675,48204,15876.0,129.03971341627826
"Detroit, MI",8610000US48206,1608,48206,15878.0,198.6248441140838
"Detroit, MI",8610000US48207,9924,48207,15879.0,617.8669643518654
"Detroit, MI",8610000US48209,5522,48209,15881.0,315.51393803676507
"Detroit, MI",8610000US48210,4501,48210,15882.0,344.69517872456504
"Detroit, MI",8610000US48213,3600,48213,15885.0,212.72337505488707
"Detroit, MI",8610000US48211,5687,48211,15883.0,524.2173288716634
"Detroit, MI",8610000US48214,2967,48214,15886.0,227.983915262213
"Detroit, MI",8610000US48216,4054,48216,15888.0,705.3765386612984
"Detroit, MI",8610000US48215,0,48215,15887.0,0.0
"River Rouge, MI",8610000US48218,0,48218,15890.0,0.0
"Ferndale, MI",8610000US48220,7449,48220,15892.0,648.9133815190793
"Detroit, MI",8610000US48219,3364,48219,15891.0,154.49892700403342
"Detroit, MI",8610000US48217,1206,48217,15889.0,203.68060651558383
"Detroit, MI",8610000US48221,5584,48221,15893.0,395.4748162430232
"Detroit, MI",8610000US48222,0,48222,,
"Detroit, MI",8610000US48223,2122,48223,15894.0,135.3337472428619
"Detroit, MI",8610000US48226,37726,48226,15897.0,11798.223667750814
"Detroit, MI",8610000US48224,2453,48224,15895.0,165.153544657606
"Harper Woods, MI",8610000US48225,3351,48225,15896.0,488.8492479949303
"Detroit, MI",8610000US48228,4282,48228,15899.0,192.0227162604271
"Detroit, MI",8610000US48227,3380,48227,15898.0,173.29604357954565
"Ecorse, MI",8610000US48229,3285,48229,15900.0,449.7669837352758
"Grosse Pointe, MI",8610000US48230,3535,48230,15901.0,422.80845282007857
"Detroit, MI",8610000US48231,0,48231,,
"Grosse Pointe, MI",8610000US48236,12598,48236,15905.0,647.2575710074643
"Detroit, MI",8610000US48232,133,48232,,
"Detroit, MI",8610000US48235,6203,48235,15904.0,383.14180978327875
"Detroit, MI",8610000US48233,0,48233,15902.0,0.0
"Detroit, MI",8610000US48234,5267,48234,15903.0,259.61017267699293
"Oak Park, MI",8610000US48237,7055,48237,15906.0,528.7984537348574
"Redford, MI",8610000US48239,9846,48239,15908.0,390.8179300089782
"Detroit, MI",8610000US48238,2692,48238,15907.0,192.63198403644722
"Detroit, MI",8610000US48267,0,48267,,
"Detroit, MI",8610000US48268,0,48268,,
"Detroit, MI",8610000US48255,0,48255,,
"Detroit, MI",8610000US48243,5532,48243,15911.0,129488.31983521371
"Detroit, MI",8610000US48264,0,48264,,
"Detroit, MI",8610000US48275,0,48275,,
"Detroit, MI",8610000US48265,0,48265,,
"Detroit, MI",8610000US48277,0,48277,,
"Detroit, MI",8610000US48242,0,48242,15910.0,0.0
"Bloomfield Hills, MI",8610000US48301,4015,48301,15912.0,210.268629564911
"Detroit, MI",8610000US48244,0,48244,,
"Redford, MI",8610000US48240,2740,48240,15909.0,282.60498259400845
"Bloomfield Hills, MI",8610000US48304,8711,48304,15914.0,297.49930167409354
"Bloomfield Hills, MI",8610000US48303,0,48303,,
"Bloomfield Hills, MI",8610000US48302,7938,48302,15913.0,275.822557907101
"Rochester, MI",8610000US48307,16551,48307,15916.0,416.35312097806434
"Rochester, MI",8610000US48306,2617,48306,15915.0,44.45335965225888
"Rochester, MI",8610000US48309,17255,48309,15917.0,431.0085242270628
"Rochester, MI",8610000US48308,45,48308,,
"Sterling Heights, MI",8610000US48310,13668,48310,15918.0,623.8651136801095
"Sterling Heights, MI",8610000US48312,16967,48312,15919.0,582.3320650527417
"Sterling Heights, MI",8610000US48311,265,48311,,
"Sterling Heights, MI",8610000US48313,11591,48313,15920.0,493.15826406418995
"Sterling Heights, MI",8610000US48314,12604,48314,15921.0,631.3438688215308
"Utica, MI",8610000US48315,14793,48315,15922.0,447.4105129826324
"Utica, MI",8610000US48316,4724,48316,15923.0,164.2320642176574
"Utica, MI",8610000US48318,161,48318,,
"Keego Harbor, MI",8610000US48320,1598,48320,15925.0,564.0970246882464
"Utica, MI",8610000US48317,6323,48317,15924.0,201.6053628110579
"Auburn Hills, MI",8610000US48321,191,48321,,
"West Bloomfield, MI",8610000US48322,11326,48322,15926.0,371.98905959352754
"West Bloomfield, MI",8610000US48323,2270,48323,15927.0,100.08472370267272
"Auburn Hills, MI",8610000US48326,46427,48326,15929.0,1041.419080927641
"West Bloomfield, MI",8610000US48324,993,48324,15928.0,44.91403711111647
"Waterford, MI",8610000US48328,5596,48328,15931.0,239.01056460010085
"Waterford, MI",8610000US48327,4379,48327,15930.0,149.3300370463985
"Farmington, MI",8610000US48331,15460,48331,15933.0,642.65778651615
"Farmington, MI",8610000US48334,18910,48334,15934.0,812.2628582262834
"Farmington, MI",8610000US48333,0,48333,,
"Drayton Plains, MI",8610000US48330,83,48330,,
"Farmington, MI",8610000US48332,117,48332,,
"Farmington, MI",8610000US48335,11759,48335,15935.0,602.4280324174829
"Farmington, MI",8610000US48336,10905,48336,15936.0,463.15205959537457
"Pontiac, MI",8610000US48340,0,48340,15937.0,0.0
"Pontiac, MI",8610000US48342,4936,48342,15939.0,332.341359013571
"Pontiac, MI",8610000US48341,7229,48341,15938.0,436.70612547245395
"Clarkston, MI",8610000US48347,116,48347,,
"Clarkston, MI",8610000US48346,5641,48346,15940.0,121.26650557848498
"Clarkston, MI",8610000US48348,2234,48348,15941.0,26.034823639358816
"Hartland, MI",8610000US48353,2185,48353,15943.0,63.00935202970281
"Highland, MI",8610000US48357,1908,48357,15945.0,62.687526631110224
"Davisburg, MI",8610000US48350,680,48350,15942.0,11.037591732532142
"Highland, MI",8610000US48356,885,48356,15944.0,24.09218535803288
"Lake Orion, MI",8610000US48360,2043,48360,15947.0,66.03196897538197
"Lake Orion, MI",8610000US48359,7063,48359,15946.0,253.2314890757305
"Oxford, MI",8610000US48370,0,48370,15951.0,0.0
"Lakeville, MI",8610000US48366,0,48366,,
"Lake Orion, MI",8610000US48362,2789,48362,15948.0,108.73594483621615
"Lake Orion, MI",8610000US48361,121,48361,,
"Leonard, MI",8610000US48367,329,48367,15950.0,5.416691596070492
"Oxford, MI",8610000US48371,4197,48371,15952.0,37.92439300120463
"Oakland, MI",8610000US48363,287,48363,15949.0,5.486439481045528
"Novi, MI",8610000US48374,4527,48374,15953.0,192.45947435648623
"Novi, MI",8610000US48375,16972,48375,15954.0,763.6554366152264
"Novi, MI",8610000US48376,0,48376,,
"Novi, MI",8610000US48377,14171,48377,15955.0,567.3562942277473
"Commerce Township, MI",8610000US48382,4293,48382,15958.0,100.9199133372283
"Milford, MI",8610000US48380,624,48380,15956.0,9.493375373569645
"Milford, MI",8610000US48381,3955,48381,15957.0,76.2569179051571
"White Lake, MI",8610000US48386,2429,48386,15960.0,56.08186853795862
"White Lake, MI",8610000US48383,1498,48383,15959.0,38.782334123840535
"Wixom, MI",8610000US48393,12305,48393,15962.0,359.10893006872334
"Union Lake, MI",8610000US48387,68,48387,,
"Walled Lake, MI",8610000US48390,9816,48390,15961.0,302.52431204766395
"Atlas, MI",8610000US48411,0,48411,15965.0,0.0
"Attica, MI",8610000US48412,217,48412,15966.0,1.675149601087825
"Warren, MI",8610000US48397,130,48397,15963.0,281.32317107478434
"Bad Axe, MI",8610000US48413,4099,48413,15967.0,11.486083267882881
"Argyle, MI",8610000US48410,0,48410,,
"Applegate, MI",8610000US48401,56,48401,15964.0,0.6531866058487729
"Brown City, MI",8610000US48416,596,48416,15970.0,2.0532718345805385
"Carsonville, MI",8610000US48419,0,48419,15973.0,0.0
"Burt, MI",8610000US48417,64,48417,15971.0,1.0023410458204078
"Byron, MI",8610000US48418,195,48418,15972.0,1.9447323036092137
"Birch Run, MI",8610000US48415,3402,48415,15969.0,20.105132586819085
"Bancroft, MI",8610000US48414,66,48414,15968.0,0.7918710453840013
"Columbiaville, MI",8610000US48421,0,48421,15975.0,0.0
"Davison, MI",8610000US48423,5906,48423,15977.0,34.76544500072754
"Clio, MI",8610000US48420,3613,48420,15974.0,21.60656075891666
"Croswell, MI",8610000US48422,1031,48422,15976.0,4.149375522605999
"Durand, MI",8610000US48429,1134,48429,15981.0,8.069579012838153
"Decker, MI",8610000US48426,19,48426,15978.0,0.18724026018788298
"Dryden, MI",8610000US48428,261,48428,15980.0,2.946112686710738
"Deckerville, MI",8610000US48427,496,48427,15979.0,1.9848714220701744
"Filion, MI",8610000US48432,0,48432,15983.0,0.0
"Fenton, MI",8610000US48430,9238,48430,15982.0,42.97636115447011
"Gaines, MI",8610000US48436,0,48436,15987.0,0.0
"Forestville, MI",8610000US48434,0,48434,15985.0,0.0
"Goodrich, MI",8610000US48438,779,48438,15989.0,9.830160940177288
"Fostoria, MI",8610000US48435,50,48435,15986.0,0.7708919464964603
"Grand Blanc, MI",8610000US48439,13667,48439,15990.0,99.73702178115857
"Holly, MI",8610000US48442,3561,48442,15993.0,16.105339357794595
"Harbor Beach, MI",8610000US48441,1001,48441,15992.0,3.812230139283541
"Hadley, MI",8610000US48440,0,48440,15991.0,0.0
"Imlay City, MI",8610000US48444,2943,48444,15994.0,14.0724597887949
"Kinde, MI",8610000US48445,256,48445,15995.0,1.7587472168769933
"Lapeer, MI",8610000US48446,10512,48446,15996.0,33.84464645965053
"Lexington, MI",8610000US48450,802,48450,15998.0,13.919092239151526
"Lennon, MI",8610000US48449,291,48449,15997.0,4.391086191604759
"Marlette, MI",8610000US48453,1625,48453,16000.0,5.860324844550015
"Linden, MI",8610000US48451,993,48451,15999.0,11.350581065164132
"Minden City, MI",8610000US48456,126,48456,16003.0,1.0480341063569132
"Mount Morris, MI",8610000US48458,1733,48458,16005.0,19.072727987691938
"Montrose, MI",8610000US48457,723,48457,16004.0,6.359662394287105
"Melvin, MI",8610000US48454,0,48454,16001.0,0.0
"Metamora, MI",8610000US48455,836,48455,16002.0,4.966393968468982
"Otisville, MI",8610000US48463,261,48463,16009.0,2.8834428227760696
"Palms, MI",8610000US48465,24,48465,16011.0,0.2256957360235588
"North Branch, MI",8610000US48461,712,48461,16007.0,3.287223923514499
"Otter Lake, MI",8610000US48464,0,48464,16010.0,0.0
"Peck, MI",8610000US48466,149,48466,16012.0,1.5640184887559037
"Port Austin, MI",8610000US48467,181,48467,16013.0,1.1009336251679267
"Ortonville, MI",8610000US48462,1387,48462,16008.0,11.248474785485422
"New Lothrop, MI",8610000US48460,195,48460,16006.0,2.2340553322805015
"Port Hope, MI",8610000US48468,97,48468,16014.0,0.5880323855017136
"Port Sanilac, MI",8610000US48469,175,48469,16015.0,8.56725782051115
"Swartz Creek, MI",8610000US48473,2137,48473,16019.0,13.989645266522349
"Snover, MI",8610000US48472,139,48472,16018.0,0.7030492495255265
"Sandusky, MI",8610000US48471,2354,48471,16017.0,9.010268165139843
"Ruth, MI",8610000US48470,80,48470,16016.0,0.7720711149299464
"Vernon, MI",8610000US48476,0,48476,16021.0,0.0
"Flint, MI",8610000US48502,3269,48502,16022.0,3180.9450783413545
"Flint, MI",8610000US48503,10156,48503,16023.0,478.0375719833457
"Flint, MI",8610000US48501,100,48501,,
"Ubly, MI",8610000US48475,835,48475,16020.0,2.99456125990825
"Grand Blanc, MI",8610000US48480,0,48480,,
"Flint, MI",8610000US48505,1968,48505,16025.0,60.510159680407966
"Flint, MI",8610000US48506,5037,48506,16026.0,102.67204140636848
"Flint, MI",8610000US48504,4535,48504,16024.0,113.11099892850088
"Flint, MI",8610000US48507,22343,48507,16027.0,414.1536639290287
"Burton, MI",8610000US48529,2521,48529,16030.0,197.09341547721976
"Burton, MI",8610000US48509,4457,48509,16028.0,194.22556966333437
"Burton, MI",8610000US48519,1576,48519,16029.0,78.79899925270949
"Flint, MI",8610000US48553,0,48553,16033.0,0.0
"Flint, MI",8610000US48554,315,48554,16034.0,668.1953845729595
"Flint, MI",8610000US48551,0,48551,16032.0,0.0
"Flint, MI",8610000US48531,61,48531,,
"Flint, MI",8610000US48552,0,48552,,
"Flint, MI",8610000US48556,0,48556,,
"Flint, MI",8610000US48532,8779,48532,16031.0,221.46997384060947
"Saginaw, MI",8610000US48601,14475,48601,16035.0,53.24668840911961
"Saginaw, MI",8610000US48602,13939,48602,16036.0,687.2845456138954
"Saginaw, MI",8610000US48603,12858,48603,16037.0,271.1532312679786
"Saginaw, MI",8610000US48605,622,48605,,
"Saginaw, MI",8610000US48606,0,48606,,
"Saginaw, MI",8610000US48604,11405,48604,16038.0,176.69033000238366
"Saginaw, MI",8610000US48607,2288,48607,16039.0,989.7585084408491
"Auburn, MI",8610000US48611,2190,48611,16042.0,22.027080837475648
"Saginaw, MI",8610000US48609,1832,48609,16040.0,15.87118007681755
"Saginaw, MI",8610000US48608,0,48608,,
"Chesaning, MI",8610000US48616,1104,48616,16047.0,5.2970674599677725
"Brant, MI",8610000US48614,58,48614,16045.0,0.6314290637566119
"Coleman, MI",8610000US48618,716,48618,16049.0,2.6621002971197654
"Bentley, MI",8610000US48613,26,48613,16044.0,0.16547290061126071
"Clare, MI",8610000US48617,3304,48617,16048.0,9.205360900172183
"Breckenridge, MI",8610000US48615,408,48615,16046.0,2.734362585834691
"Farwell, MI",8610000US48622,869,48622,16052.0,3.5270371588260225
"Freeland, MI",8610000US48623,2006,48623,16053.0,10.52095985517453
"Gladwin, MI",8610000US48624,2316,48624,16054.0,2.6365892728710163
"Edenville, MI",8610000US48620,54,48620,,
"Comins, MI",8610000US48619,56,48619,16050.0,0.2739969890079454
"Fairview, MI",8610000US48621,460,48621,16051.0,3.17357306651458
"Houghton Lake, MI",8610000US48629,2226,48629,16059.0,10.72432779602629
"Harrison, MI",8610000US48625,1171,48625,16055.0,1.880731133633947
"Hemlock, MI",8610000US48626,1621,48626,16056.0,9.80800144381526
"Hope, MI",8610000US48628,65,48628,16058.0,0.7576196959860982
"Higgins Lake, MI",8610000US48627,0,48627,16057.0,0.0
"Luzerne, MI",8610000US48636,0,48636,16066.0,0.0
"Lake, MI",8610000US48632,119,48632,16062.0,0.3622240495766012
"Linwood, MI",8610000US48634,398,48634,16064.0,3.3031780290789885
"Lupton, MI",8610000US48635,40,48635,16065.0,0.26689917321241896
"Kawkawlin, MI",8610000US48631,887,48631,16061.0,10.339578691426883
"Lake George, MI",8610000US48633,0,48633,16063.0,0.0
"Houghton Lake Heights, MI",8610000US48630,0,48630,16060.0,0.0
"Saginaw, MI",8610000US48638,2142,48638,16068.0,125.18585745795914
"Midland, MI",8610000US48640,17997,48640,16069.0,68.81673965720003
"Merrill, MI",8610000US48637,425,48637,16067.0,2.254189875982429
"Midland, MI",8610000US48641,458,48641,,
"Mio, MI",8610000US48647,640,48647,16071.0,1.747713364882345
"Midland, MI",8610000US48642,8604,48642,16070.0,29.064335829442047
"Rhodes, MI",8610000US48652,0,48652,16075.0,0.0
"Pinconning, MI",8610000US48650,1231,48650,16073.0,4.848028465732774
"Rose City, MI",8610000US48654,585,48654,16077.0,2.3809525941430896
"Roscommon, MI",8610000US48653,1412,48653,16076.0,2.166831671972696
"Oakley, MI",8610000US48649,91,48649,16072.0,1.355400343184388
"Prudenville, MI",8610000US48651,484,48651,16074.0,2.8095215661081236
"Sanford, MI",8610000US48657,731,48657,16080.0,4.570542595371796
"Sterling, MI",8610000US48659,0,48659,16082.0,0.0
"Saint Charles, MI",8610000US48655,732,48655,16078.0,2.988749391869117
"Standish, MI",8610000US48658,2134,48658,16081.0,10.11540161142519
"Midland, MI",8610000US48670,0,48670,,
"Midland, MI",8610000US48686,0,48686,,
"Midland, MI",8610000US48667,0,48667,16085.0,0.0
"Midland, MI",8610000US48674,0,48674,,
"West Branch, MI",8610000US48661,4452,48661,16083.0,6.469180469687147
"Akron, MI",8610000US48701,118,48701,16086.0,1.0751385151972652
"Wheeler, MI",8610000US48662,33,48662,16084.0,0.2737838952862552
"Au Gres, MI",8610000US48703,451,48703,16087.0,3.9895592438445946
"Bay City, MI",8610000US48706,15225,48706,16089.0,87.75076394604736
"Bay City, MI",8610000US48707,261,48707,,
"Bay City, MI",8610000US48708,8251,48708,16090.0,114.32956559379272
"Barton City, MI",8610000US48705,0,48705,16088.0,0.0
"Bay Port, MI",8610000US48720,96,48720,16092.0,1.1577663339543705
"Black River, MI",8610000US48721,0,48721,16093.0,0.0
"Caro, MI",8610000US48723,3955,48723,16095.0,11.805049143986784
"University Center, MI",8610000US48710,208,48710,16091.0,193.1389253861618
"Bridgeport, MI",8610000US48722,1719,48722,16094.0,38.6165238330784
"Clifford, MI",8610000US48727,0,48727,16099.0,0.0
"Deford, MI",8610000US48729,24,48729,16101.0,0.21364737218138694
"Carrollton, MI",8610000US48724,0,48724,16096.0,0.0
"Caseville, MI",8610000US48725,342,48725,16097.0,3.7218664441962717
"East Tawas, MI",8610000US48730,1411,48730,16102.0,7.434632286538337
