GEO_TTL,GEOID,EMP,ZIP,index_gaz,rho
"Newbury Park, CA",8600000US91320,13190,91320,2023.0,242.29882841260357
"Northridge, CA",8600000US91328,799,91328,,
"Glendale, CA",8600000US91205,6699,91205,2010.0,1427.3380730872093
"Glendale, CA",8600000US91208,3119,91208,2013.0,138.339247753839
"Chatsworth, CA",8600000US91313,3175,91313,,
"Glendale, CA",8600000US91209,2290,91209,,
"Agoura Hills, CA",8600000US91301,0,91301,2015.0,0.0
"Northridge, CA",8600000US91324,18229,91324,2025.0,1619.0949641963205
"Northridge, CA",8600000US91329,0,91329,,
"Glendale, CA",8600000US91221,0,91221,,
"Northridge, CA",8600000US91325,8065,91325,2026.0,598.9924301171166
"Northridge, CA",8600000US91330,845,91330,,
"Chatsworth, CA",8600000US91311,40867,91311,2021.0,530.2526614292836
"Canoga Park, CA",8600000US91303,11851,91303,2017.0,2134.8656472177304
"San Fernando, CA",8600000US91341,239,91341,,
"North Hills, CA",8600000US91343,7026,91343,2032.0,453.56896023479715
"Mission Hills, CA",8600000US91345,6491,91345,2034.0,823.550786604555
"Pacoima, CA",8600000US91333,0,91333,,
"Mission Hills, CA",8600000US91346,75,91346,,
"Westlake Village, CA",8600000US91359,413,91359,,
"Thousand Oaks, CA",8600000US91362,17985,91362,2043.0,437.17402156151513
"Canyon Country, CA",8600000US91351,6087,91351,2036.0,60.511858147082165
"Tarzana, CA",8600000US91357,447,91357,,
"Woodland Hills, CA",8600000US91367,37670,91367,2045.0,1866.4010600087825
"Pacoima, CA",8600000US91334,0,91334,,
"Reseda, CA",8600000US91335,7590,91335,2029.0,446.84178233235866
"Sylmar, CA",8600000US91342,22830,91342,2031.0,163.253955822836
"Santa Clarita, CA",8600000US91350,5933,91350,2035.0,11.963125288468243
"Sun Valley, CA",8600000US91353,286,91353,,
"Tarzana, CA",8600000US91356,13285,91356,2040.0,848.1024561391861
"Westlake Village, CA",8600000US91361,12835,91361,2042.0,124.67763400492468
"Westlake Village, CA",8600000US91363,0,91363,,
"Sun Valley, CA",8600000US91352,23158,91352,2037.0,587.6555886559074
"Reseda, CA",8600000US91337,82,91337,,
"Woodland Hills, CA",8600000US91364,18619,91364,2044.0,860.7181530122871
"Granada Hills, CA",8600000US91344,8073,91344,2033.0,209.52320740087978
"Valencia, CA",8600000US91354,715,91354,2038.0,19.05632289459948
"Valencia, CA",8600000US91355,37014,91355,2039.0,1055.0665857214094
"San Fernando, CA",8600000US91340,13133,91340,2030.0,1607.0312419697384
"Woodland Hills, CA",8600000US91365,455,91365,,
"Thousand Oaks, CA",8600000US91358,50,91358,,
"Thousand Oaks, CA",8600000US91360,18366,91360,2041.0,465.9126049831796
"Lakewood, CA",8600000US90712,12833,90712,1961.0,828.3990132026779
"Norwalk, CA",8600000US90651,395,90651,,
"Artesia, CA",8600000US90702,293,90702,,
"Bellflower, CA",8600000US90707,140,90707,,
"Buena Park, CA",8600000US90621,9673,90621,1946.0,914.6355589087045
"Artesia, CA",8600000US90701,14798,90701,1956.0,3535.6905718820612
"Lakewood, CA",8600000US90714,605,90714,,
"La Habra, CA",8600000US90631,14930,90631,1949.0,389.07087659596914
"La Habra, CA",8600000US90632,193,90632,,
"Norwalk, CA",8600000US90650,18289,90650,1952.0,721.038746814236
"Santa Fe Springs, CA",8600000US90671,0,90671,,
"Buena Park, CA",8600000US90622,827,90622,,
"La Mirada, CA",8600000US90638,16573,90638,1950.0,800.5026845796752
"Norwalk, CA",8600000US90652,9,90652,,
"Stanton, CA",8600000US90680,6655,90680,1955.0,957.3901673512258
"Lomita, CA",8600000US90717,3224,90717,1965.0,634.4513373462775
"Pico Rivera, CA",8600000US90660,12834,90660,1953.0,633.5375966355866
"Hawaiian Gardens, CA",8600000US90716,2073,90716,1964.0,840.4424303016592
"Buena Park, CA",8600000US90624,0,90624,,
"Cerritos, CA",8600000US90703,31695,90703,1957.0,1436.646083427187
"Harbor City, CA",8600000US90710,7645,90710,1960.0,1313.272191594474
"Cypress, CA",8600000US90630,20505,90630,1948.0,1280.405333679687
"Pico Rivera, CA",8600000US90661,0,90661,,
"Lakewood, CA",8600000US90713,3967,90713,1962.0,451.0675302784907
"Lakewood, CA",8600000US90715,556,90715,1963.0,126.70877378495743
"Pico Rivera, CA",8600000US90662,15,90662,,
"La Habra, CA",8600000US90633,183,90633,,
"Avalon, CA",8600000US90704,2215,90704,1958.0,11.406161825927635
"La Palma, CA",8600000US90623,7410,90623,1947.0,1575.4014563002559
"Pico Rivera, CA",8600000US90665,0,90665,,
"Santa Fe Springs, CA",8600000US90670,59325,90670,1954.0,2731.8607211062385
"Bellflower, CA",8600000US90706,12413,90706,1959.0,786.8957795114602
"Lakewood, CA",8600000US90711,20,90711,,
"La Mirada, CA",8600000US90639,0,90639,,
"La Mirada, CA",8600000US90637,344,90637,,
"Montebello, CA",8600000US90640,25269,90640,1951.0,1103.18284994884
"Burbank, CA",8600000US91526,0,91526,,
"Valencia, CA",8600000US91385,100,91385,,
"Sherman Oaks, CA",8600000US91413,324,91413,,
"Sherman Oaks, CA",8600000US91423,11681,91423,2055.0,951.828793045074
"Burbank, CA",8600000US91503,729,91503,,
"Burbank, CA",8600000US91521,0,91521,,
"North Hollywood, CA",8600000US91601,8065,91601,2062.0,1185.9940063553986
"Van Nuys, CA",8600000US91406,25697,91406,2053.0,1219.7424647427167
"Encino, CA",8600000US91436,19158,91436,2056.0,1580.5754390226075
"Burbank, CA",8600000US91506,9891,91506,2061.0,1546.4418001764548
"Van Nuys, CA",8600000US91409,1050,91409,,
"Burbank, CA",8600000US91502,41713,91502,2058.0,12381.85617123312
"Burbank, CA",8600000US91507,29,91507,,
"Agoura Hills, CA",8600000US91376,737,91376,,
"Canyon Country, CA",8600000US91386,194,91386,,
"North Hills, CA",8600000US91393,0,91393,,
"Burbank, CA",8600000US91505,65092,91505,2060.0,5261.136389941605
"Stevenson Ranch, CA",8600000US91381,2239,91381,2047.0,22.417860244175653
"Burbank, CA",8600000US91504,100294,91504,2059.0,4889.259210004442
"Burbank, CA",8600000US91508,40,91508,,
"Granada Hills, CA",8600000US91394,46,91394,,
"Burbank, CA",8600000US91522,759,91522,,
"Van Nuys, CA",8600000US91411,10165,91411,2054.0,1943.130598447904
"Encino, CA",8600000US91426,673,91426,,
"Burbank, CA",8600000US91510,701,91510,,
"North Hollywood, CA",8600000US91602,4405,91602,2063.0,794.1848004026995
"Santa Clarita, CA",8600000US91380,468,91380,,
"Mission Hills, CA",8600000US91395,46,91395,,
"Van Nuys, CA",8600000US91404,0,91404,,
"Encino, CA",8600000US91416,105,91416,,
"Canyon Country, CA",8600000US91387,1240,91387,,
"Van Nuys, CA",8600000US91405,14802,91405,2052.0,1691.026534904755
"Woodland Hills, CA",8600000US91371,0,91371,,
"Panorama City, CA",8600000US91412,98,91412,,
"Burbank, CA",8600000US91523,0,91523,,
"Calabasas, CA",8600000US91372,148,91372,,
"Oak Park, CA",8600000US91377,575,91377,2046.0,24.093065772644927
"Santa Clarita, CA",8600000US91383,0,91383,,
"Loma Linda, CA",8600000US92354,13810,92354,2294.0,993.3723863192841
"Santa Clarita, CA",8600000US91390,407,91390,,
"Sylmar, CA",8600000US91392,1790,91392,,
"Winnetka, CA",8600000US91396,28,91396,,
"Van Nuys, CA",8600000US91407,0,91407,,
"Van Nuys, CA",8600000US91499,0,91499,,
"Burbank, CA",8600000US91501,1603,91501,2057.0,479.1105699323596
"Van Nuys, CA",8600000US91401,6876,91401,2049.0,750.8484718770338
"Panorama City, CA",8600000US91402,10192,91402,2050.0,1052.7896757197075
"Sherman Oaks, CA",8600000US91403,15043,91403,2051.0,1570.397562276969
"Van Nuys, CA",8600000US91408,26,91408,,
"Santee, CA",8600000US92072,262,92072,,
"San Marcos, CA",8600000US92079,199,92079,,
"Valley Center, CA",8600000US92082,1700,92082,2176.0,5.116686271199951
"Pauma Valley, CA",8600000US92061,324,92061,2166.0,2.5188480384342626
"San Luis Rey, CA",8600000US92068,101,92068,,
"Vista, CA",8600000US92084,6086,92084,2178.0,82.38685801012183
"Escondido, CA",8600000US92027,4289,92027,2155.0,24.394662017958293
"Escondido, CA",8600000US92033,275,92033,,
"Oceanside, CA",8600000US92051,377,92051,,
"Camp Pendleton, CA",8600000US92055,1218,92055,,
"Escondido, CA",8600000US92046,334,92046,,
"San Marcos, CA",8600000US92069,24034,92069,2171.0,378.99366506270064
"Santee, CA",8600000US92071,12026,92071,2173.0,237.95457837687792
"Poway, CA",8600000US92074,490,92074,,
"Vista, CA",8600000US92083,24804,92083,2177.0,677.3039208016435
"Fallbrook, CA",8600000US92028,6620,92028,2156.0,18.218233784230126
"Oceanside, CA",8600000US92058,74,92058,,
"Oceanside, CA",8600000US92052,87,92052,,
"Pala, CA",8600000US92059,133,92059,2164.0,2.7071257534002213
"Poway, CA",8600000US92064,20149,92064,2167.0,171.49535154312835
"Ramona, CA",8600000US92065,4863,92065,2168.0,11.761117668081337
"Ranchita, CA",8600000US92066,10,92066,2169.0,0.17526257137392956
"La Jolla, CA",8600000US92039,26,92039,,
"Rancho Santa Fe, CA",8600000US92067,3683,92067,2170.0,77.09270534923111
"Escondido, CA",8600000US92029,15850,92029,2157.0,234.1433990787809
"Julian, CA",8600000US92036,646,92036,2158.0,0.4748744016566918
"Oceanside, CA",8600000US92056,10475,92056,2162.0,247.19192918233227
"Escondido, CA",8600000US92030,329,92030,,
"La Jolla, CA",8600000US92037,34986,92037,2159.0,1047.929866756014
"La Jolla, CA",8600000US92038,649,92038,,
"Oceanside, CA",8600000US92057,2268,92057,2163.0,56.66809444612447
"Palomar Mountain, CA",8600000US92060,76,92060,2165.0,1.2780743536235653
"Santa Ysabel, CA",8600000US92070,186,92070,2172.0,0.7083340004113212
"Solana Beach, CA",8600000US92075,7431,92075,2174.0,768.2568787990256
"Lakeside, CA",8600000US92040,0,92040,2160.0,0.0
"San Marcos, CA",8600000US92078,1600,92078,2175.0,62.86061860034704
"Oceanside, CA",8600000US92049,177,92049,,
"Oceanside, CA",8600000US92054,16518,92054,2161.0,32.36740845341554
"Rancho Cucamonga, CA",8600000US91737,1088,91737,2083.0,14.27467090848309
"La Puente, CA",8600000US91746,22065,91746,2090.0,1204.5142343940483
"Pomona, CA",8600000US91766,15892,91766,2102.0,611.5895605987621
"Rowland Heights, CA",8600000US91748,24759,91748,2091.0,661.0091149523391
"Ontario, CA",8600000US91762,10793,91762,2098.0,532.5090010450853
"Ontario, CA",8600000US91764,20497,91764,2100.0,999.9416534020847
"Guasti, CA",8600000US91743,155,91743,2087.0,408.33961210371297
"South El Monte, CA",8600000US91733,25249,91733,2082.0,1489.531541179922
"Rancho Cucamonga, CA",8600000US91739,2397,91739,2084.0,77.15053495221784
"El Monte, CA",8600000US91734,1212,91734,,
"La Puente, CA",8600000US91744,13215,91744,2088.0,590.4281213743291
"Monterey Park, CA",8600000US91756,0,91756,,
