GEO_TTL,GEOID,EMP,ZIP,index_gaz,rho
"Bechtelsville, PA",8600000US19505,1358,19505,6099.0,59.19820435019618
"Bethel, PA",8600000US19507,775,19507,6101.0,7.940286341888874
"Worcester, PA",8600000US19490,2038,19490,,
"Adamstown, PA",8600000US19501,775,19501,6096.0,296.61291020130255
"Centerport, PA",8600000US19516,58,19516,,
"Valley Forge, PA",8600000US19481,246,19481,,
"Barto, PA",8600000US19504,318,19504,6098.0,5.450739379941371
"Earlville, PA",8600000US19519,17,19519,6107.0,56.561838725561955
"Douglassville, PA",8600000US19518,2788,19518,6106.0,29.781499928793586
"Elverson, PA",8600000US19520,1832,19520,6108.0,18.94812484360945
"Valley Forge, PA",8600000US19484,0,19484,,
"West Point, PA",8600000US19486,0,19486,,
"Bally, PA",8600000US19503,956,19503,6097.0,246.80502377305504
"Bowers, PA",8600000US19511,25,19511,6104.0,30.76109091132808
"Valley Forge, PA",8600000US19482,2686,19482,,
"Zieglerville, PA",8600000US19492,327,19492,6095.0,107.53936450484042
"Gilbertsville, PA",8600000US19525,2285,19525,6111.0,52.117004111153506
"Lenhartsville, PA",8600000US19534,266,19534,6116.0,5.1079733389907656
"Mount Aetna, PA",8600000US19544,0,19544,6125.0,0.0
"Kutztown, PA",8600000US19530,4282,19530,6114.0,29.617204206472998
"Mohnton, PA",8600000US19540,1379,19540,6121.0,15.6504076182144
"Monocacy Stat, N,",8600000US19542,5,19542,6123.0,41.55723262076532
"Morgantown, PA",8600000US19543,3483,19543,6124.0,60.69633491202473
"Limekiln, PA",8600000US19535,0,19535,6117.0,0.0
"Washington, DC",8600000US20061,0,20061,,
"Lyon Station, PA",8600000US19536,0,19536,6118.0,0.0
"Kempton, PA",8600000US19529,244,19529,6113.0,1.6225587913064816
"Maxatawny, PA",8600000US19538,0,19538,6119.0,0.0
"Geigertown, PA",8600000US19523,109,19523,6110.0,29.673970183921444
"Hamburg, PA",8600000US19526,4420,19526,6112.0,29.547637831474525
"Mertztown, PA",8600000US19539,250,19539,6120.0,4.363794691628782
"Mohrsville, PA",8600000US19541,137,19541,6122.0,2.3638299373091596
"Fleetwood, PA",8600000US19522,2421,19522,6109.0,20.80158946483095
"Wilmington, DE",8600000US19803,17176,19803,6170.0,526.3314821333353
"Wilmington, DE",8600000US19804,8584,19804,6171.0,443.23494591542266
"Wilmington, DE",8600000US19805,10718,19805,6172.0,778.006981012071
"Wilmington, DE",8600000US19806,5079,19806,6173.0,1017.2398012146392
"Wilmington, DE",8600000US19802,4245,19802,6169.0,516.6713221856475
"Wilmington, DE",8600000US19810,5624,19810,6177.0,275.00524558814374
"Wilmington, DE",8600000US19899,1215,19899,,
"Wilmington, DE",8600000US19880,0,19880,,
"Wilmington, DE",8600000US19884,0,19884,,
"Wilmington, DE",8600000US19808,15509,19808,6175.0,428.23940231044395
"Wilmington, DE",8600000US19807,3205,19807,6174.0,63.08932789393749
"Wilmington, DE",8600000US19809,8245,19809,6176.0,455.2529174285504
"Wilmington, DE",8600000US19890,0,19890,,
"Wilmington, DE",8600000US19894,0,19894,,
"Wilmington, DE",8600000US19850,0,19850,,
"Wilmington, DE",8600000US19897,0,19897,,
"Wilmington, DE",8600000US19898,0,19898,,
"Dover, DE",8600000US19901,20438,19901,6178.0,98.92431831764343
"Newark, DE",8600000US19711,18428,19711,6156.0,259.8379830932443
"Newark, DE",8600000US19702,18146,19702,6150.0,247.472337915472
"Hockessin, DE",8600000US19707,4202,19707,6153.0,122.89627864101868
"Montchanin, DE",8600000US19710,0,19710,6155.0,0.0
"Bear, DE",8600000US19701,6590,19701,6149.0,95.61671504379129
"Kirkwood, DE",8600000US19708,32,19708,,
"Middletown, DE",8600000US19709,6644,19709,6154.0,32.215453227302795
"Claymont, DE",8600000US19703,3697,19703,6151.0,363.74752635447743
"Delaware City, DE",8600000US19706,885,19706,6152.0,92.73029096250585
"Newark, DE",8600000US19713,21133,19713,6157.0,596.0668500832782
"Newark, DE",8600000US19716,0,19716,6158.0,0.0
"Wilmington, DE",8600000US19801,36256,19801,6168.0,3381.4640444775932
"Newark, DE",8600000US19717,0,19717,6159.0,0.0
"Newark, DE",8600000US19718,0,19718,,
"Port Penn, DE",8600000US19731,71,19731,6162.0,28.60018988914808
"New Castle, DE",8600000US19720,30417,19720,6160.0,316.5253090533991
"Rockland, DE",8600000US19732,27,19732,6163.0,16.487653495474138
"Newark, DE",8600000US19714,0,19714,,
"Saint Georges, DE",8600000US19733,136,19733,6164.0,1280.277142346108
"Townsend, DE",8600000US19734,610,19734,6165.0,3.0124121008396556
"Winterthur, DE",8600000US19735,0,19735,6166.0,0.0
"New Castle, DE",8600000US19721,0,19721,,
"Yorklyn, DE",8600000US19736,180,19736,6167.0,523.9244268121236
"Newark, DE",8600000US19726,0,19726,,
"Odessa, DE",8600000US19730,133,19730,6161.0,37.54920569313716
"Newark, DE",8600000US19715,0,19715,,
"Viola, DE",8600000US19979,31,19979,6215.0,5.921468340774008
"Nassau, DE",8600000US19969,3,19969,,
"Smyrna, DE",8600000US19977,3771,19977,6214.0,17.51620728767959
"Millville, DE",8600000US19967,430,19967,6208.0,115.40783114599708
"Ocean View, DE",8600000US19970,1103,19970,6210.0,43.9564486042911
"Woodside, DE",8600000US19980,0,19980,,
"Seaford, DE",8600000US19973,7740,19973,6212.0,37.99128231616886
"Selbyville, DE",8600000US19975,3553,19975,6213.0,50.39752197951821
"Washington, DC",8600000US20001,47665,20001,6216.0,8444.347911740133
"Dewey Beach, DE",8600000US19971,8176,19971,6211.0,190.81079394443648
"Milton, DE",8600000US19968,1097,19968,6209.0,6.754473675094595
"Washington, DC",8600000US20005,53901,20005,6220.0,48838.454631367116
"Washington, DC",8600000US20003,17907,20003,6218.0,3083.8530062787845
"Washington, DC",8600000US20006,38573,20006,6221.0,43926.698112562946
"Washington, DC",8600000US20002,22678,20002,6217.0,1665.4980957814896
"Washington, DC",8600000US20004,26003,20004,6219.0,28836.05599315999
"Dagsboro, DE",8600000US19939,634,19939,6187.0,9.40007421610646
"Bridgeville, DE",8600000US19933,1266,19933,6183.0,7.7220991454216374
"Cheswold, DE",8600000US19936,102,19936,6185.0,178.14633498846416
"Dover, DE",8600000US19903,252,19903,,
"Delmar, DE",8600000US19940,1110,19940,6188.0,10.359382566986497
"Clayton, DE",8600000US19938,747,19938,6186.0,5.915883642314049
"Ellendale, DE",8600000US19941,146,19941,6189.0,1.677128868411171
"Camden Wyoming, DE",8600000US19934,3219,19934,6184.0,28.36146536951421
"Frankford, DE",8600000US19945,576,19945,6192.0,3.555001765280564
"Felton, DE",8600000US19943,595,19943,6190.0,3.4846293001570072
"Dover, DE",8600000US19904,10242,19904,6180.0,89.72782507163639
"Fenwick Island, DE",8600000US19944,362,19944,6191.0,110.31711905319875
"Dover Afb, DE",8600000US19902,283,19902,6179.0,300.3901888106247
"Dover, DE",8600000US19905,0,19905,,
"Bethany Beach, DE",8600000US19930,1410,19930,6181.0,96.49263638002331
"Bethel, DE",8600000US19931,9,19931,6182.0,3.8127547661552774
"Millsboro, DE",8600000US19966,6774,19966,6207.0,30.209491990065136
"Laurel, DE",8600000US19956,1933,19956,6201.0,7.383887650463184
"Little Creek, DE",8600000US19961,0,19961,,
"Greenwood, DE",8600000US19950,1057,19950,6195.0,5.463550637815522
"Hartly, DE",8600000US19953,219,19953,6198.0,2.8856704103474713
"Magnolia, DE",8600000US19962,181,19962,6204.0,4.814929153371853
"Harbeson, DE",8600000US19951,1175,19951,6196.0,44.86808058780775
"Frederica, DE",8600000US19946,473,19946,6193.0,8.249060086746628
"Lincoln, DE",8600000US19960,239,19960,6203.0,3.123425463581029
"Houston, DE",8600000US19954,142,19954,6199.0,6.352848478568845
"Marydel, DE",8600000US19964,87,19964,6206.0,3.5363442906757943
"Harrington, DE",8600000US19952,2626,19952,6197.0,11.516850575551976
"Georgetown, DE",8600000US19947,6352,19947,6194.0,20.492525791587443
"Lewes, DE",8600000US19958,6765,19958,6202.0,53.238462210048894
"Milford, DE",8600000US19963,10782,19963,6205.0,39.03484290915859
"Kenton, DE",8600000US19955,114,19955,6200.0,856.1515237995103
"Washington, DC",8600000US20045,1002,20045,6238.0,36087.301015630626
"Washington, DC",8600000US20065,0,20065,,
"Washington, DC",8600000US20066,0,20066,,
"Manassas, VA",8600000US20108,244,20108,,
"Washington, DC",8600000US20037,21046,20037,6237.0,12611.026588856925
"Washington, DC",8600000US20055,0,20055,,
"Washington, DC",8600000US20056,0,20056,,
"Washington, DC",8600000US20067,0,20067,,
"Washington, DC",8600000US20057,0,20057,6241.0,0.0
"Washington, DC",8600000US20068,0,20068,,
"Dulles, VA",8600000US20102,0,20102,,
"Dulles, VA",8600000US20103,0,20103,,
"Dulles, VA",8600000US20104,0,20104,,
"Washington, DC",8600000US20038,0,20038,,
"Washington, DC",8600000US20070,0,20070,,
"Aldie, VA",8600000US20105,2116,20105,6243.0,22.00375534224091
"Washington, DC",8600000US20039,0,20039,,
"Washington, DC",8600000US20071,0,20071,,
"Manassas, VA",8600000US20110,24121,20110,6246.0,737.5564148404264
"Washington, DC",8600000US20040,0,20040,,
"Washington, DC",8600000US20046,0,20046,,
"Washington, DC",8600000US20059,264,20059,,
"Washington, DC",8600000US20075,0,20075,,
"Washington, DC",8600000US20076,70,20076,,
"Washington, DC",8600000US20049,0,20049,,
"Amissville, VA",8600000US20106,146,20106,6244.0,0.9358157619769275
"Washington, DC",8600000US20041,3363,20041,,
"Washington, DC",8600000US20060,0,20060,,
"Washington, DC",8600000US20080,0,20080,,
"Manassas, VA",8600000US20109,20678,20109,6245.0,389.6435686557131
"Washington, DC",8600000US20050,245,20050,,
"Washington, DC",8600000US20082,0,20082,,
"Washington, DC",8600000US20090,124,20090,,
"Lanham, MD",8600000US20706,24983,20706,6377.0,931.0740938276567
"Washington, DC",8600000US20062,0,20062,,
"Washington, DC",8600000US20052,0,20052,6239.0,0.0
"Washington, DC",8600000US20064,0,20064,6242.0,0.0
"Washington, DC",8600000US20042,0,20042,,
"Washington, DC",8600000US20044,40,20044,,
"Dulles, VA",8600000US20101,76,20101,,
"Manassas, VA",8600000US20112,2224,20112,6248.0,21.961704790764202
"Marshall, VA",8600000US20116,0,20116,,
"Centreville, VA",8600000US20120,5318,20120,6253.0,119.55558415177651
"Clifton, VA",8600000US20124,1639,20124,6255.0,29.75371133980381
"Middleburg, VA",8600000US20117,1060,20117,6250.0,9.147808222690378
"Catlett, VA",8600000US20119,354,20119,6252.0,2.140255799261902
"Centreville, VA",8600000US20121,4413,20121,6254.0,197.14321478442773
"Manassas, VA",8600000US20111,4790,20111,6247.0,113.59289317328292
"Manassas, VA",8600000US20113,0,20113,,
"Middleburg, VA",8600000US20118,348,20118,6251.0,13044.945083780036
"Marshall, VA",8600000US20115,866,20115,6249.0,3.5123833333079166
"Centreville, VA",8600000US20122,57,20122,,
"Washington, DC",8600000US20012,4245,20012,6227.0,724.6917413992577
"Washington, DC",8600000US20007,25185,20007,6222.0,3234.111536204906
"Washington, DC",8600000US20008,9920,20008,6223.0,1261.2806423173388
"Washington, DC",8600000US20013,0,20013,,
"Washington, DC",8600000US20011,6797,20011,6226.0,538.097109071896
"Washington, DC",8600000US20010,17456,20010,6225.0,6217.07330277033
"Washington, DC",8600000US20009,17127,20009,6224.0,5028.617936020548
"Washington, DC",8600000US20015,5997,20015,6228.0,670.7962901173262
"Washington, DC",8600000US20016,23536,20016,6229.0,2046.7220662570614
"Washington, DC",8600000US20018,7401,20018,6231.0,947.5301801997304
"Washington, DC",8600000US20026,0,20026,,
"Washington, DC",8600000US20027,0,20027,,
"Washington, DC",8600000US20019,4368,20019,6232.0,273.3272752461979
"Washington, DC",8600000US20029,0,20029,,
"Washington, DC",8600000US20024,8229,20024,6234.0,1215.4593310764105
"Washington, DC",8600000US20030,0,20030,,
"Washington, DC",8600000US20032,4323,20032,6235.0,317.7713109474238
"Washington, DC",8600000US20017,8580,20017,6230.0,1499.267927391398
"Washington, DC",8600000US20033,0,20033,,
"Washington, DC",8600000US20035,5,20035,,
"Washington, DC",8600000US20020,4174,20020,6233.0,349.33816570513585
"Washington, DC",8600000US20036,55980,20036,6236.0,64928.43721728642
"Herndon, VA",8600000US20170,17117,20170,6276.0,754.1866568135237
"Haymarket, VA",8600000US20169,2244,20169,6275.0,26.881758751285282
"Herndon, VA",8600000US20171,34783,20171,6277.0,1109.600933490106
"Herndon, VA",8600000US20172,0,20172,,
"Sterling, VA",8600000US20167,127,20167,,
"Leesburg, VA",8600000US20175,7614,20175,6278.0,47.07250851623534
"Leesburg, VA",8600000US20176,16458,20176,6279.0,111.52974937473574
"Haymarket, VA",8600000US20168,249,20168,,
"Reston, VA",8600000US20194,0,20194,6287.0,0.0
"Leesburg, VA",8600000US20177,40,20177,,
"Upperville, VA",8600000US20185,42,20185,,
"Warrenton, VA",8600000US20188,0,20188,,
"Leesburg, VA",8600000US20178,0,20178,,
"Reston, VA",8600000US20191,21020,20191,6286.0,986.8634947596938
"Warrenton, VA",8600000US20186,8504,20186,6283.0,50.95008090931563
"Warrenton, VA",8600000US20187,2838,20187,6284.0,22.597588857971367
"Dulles, VA",8600000US20189,0,20189,,
"Nokesville, VA",8600000US20181,795,20181,6281.0,5.187014378012383
"Lovettsville, VA",8600000US20180,454,20180,6280.0,4.101538296392823
"Reston, VA",8600000US20190,42510,20190,6285.0,3639.122648706014
"Nokesville, VA",8600000US20182,94,20182,,
"Upperville, VA",8600000US20184,98,20184,6282.0,0.9550439099466488
"Herndon, VA",8600000US20192,0,20192,,
"Paris, VA",8600000US20130,103,20130,6257.0,4.792278903560086
"Casanova, VA",8600000US20139,72,20139,6262.0,8.49431936493637
"Round Hill, VA",8600000US20142,42,20142,,
"Ashburn, VA",8600000US20147,17305,20147,6266.0,336.1927362552928
"Bluemont, VA",8600000US20135,403,20135,6259.0,3.491512721712141
"Ashburn, VA",8600000US20148,2651,20148,6267.0,62.889429328365566
"Philomont, VA",8600000US20131,61,20131,,
"Rectortown, VA",8600000US20140,16,20140,,
"Catharpin, VA",8600000US20143,153,20143,6264.0,7.65492288090471
"Round Hill, VA",8600000US20141,287,20141,6263.0,4.069440997905202
"Purcellville, VA",8600000US20132,3938,20132,6258.0,18.338802274940996
"Broad Run, VA",8600000US20137,148,20137,6261.0,3.3202760486480565
"Delaplane, VA",8600000US20144,79,20144,6265.0,0.7586282487846632
"Orlean, VA",8600000US20128,0,20128,,
"Chantilly, VA",8600000US20151,51944,20151,6268.0,1290.9076427204839
"Paeonian Spri, S,",8600000US20129,0,20129,6256.0,0.0
"Purcellville, VA",8600000US20134,127,20134,,
"Bristow, VA",8600000US20136,2248,20136,6260.0,59.179718036548586
"Calverton, VA",8600000US20138,0,20138,,
"Ashburn, VA",8600000US20146,62,20146,,
"Chantilly, VA",8600000US20153,153,20153,,
"Hamilton, VA",8600000US20158,315,20158,6271.0,8.356457729932975
"Chantilly, VA",8600000US20152,4287,20152,6269.0,66.4906136253862
"Sterling, VA",8600000US20164,8413,20164,6272.0,438.33086441159776
"Sterling, VA",8600000US20165,5702,20165,6273.0,224.39265424555074
"Gainesville, VA",8600000US20155,7609,20155,6270.0,101.65541073582138
"Sterling, VA",8600000US20166,47283,20166,6274.0,1046.284253677562
"Gainesville, VA",8600000US20156,302,20156,,
"Hamilton, VA",8600000US20159,0,20159,,
"Lincoln, VA",8600000US20160,58,20160,,
"Marbury, MD",8600000US20658,74,20658,6352.0,9.49458891830073
"Ironsides, MD",8600000US20643,0,20643,,
"Issue, MD",8600000US20645,0,20645,6347.0,0.0
"Morganza, MD",8600000US20660,26,20660,6354.0,11.0242831035901
"Indian Head, MD",8600000US20640,593,20640,6346.0,5.492473972272676
"Park Hall, MD",8600000US20667,18,20667,6357.0,3.4443669674492012
"Mechanicsville, MD",8600000US20659,1923,20659,6353.0,7.913740247760647
"Mount Victoria, MD",8600000US20661,0,20661,,
"Nanjemoy, MD",8600000US20662,75,20662,6355.0,0.5070674314902207
"La Plata, MD",8600000US20646,6991,20646,6348.0,32.732348499324594
"Helen, MD",8600000US20635,0,20635,,
"Hollywood, MD",8600000US20636,1910,20636,6343.0,20.066269116404428
"Lexington Park, MD",8600000US20653,9848,20653,6350.0,116.89746298912725
"Newburg, MD",8600000US20664,0,20664,6356.0,0.0
"Leonardtown, MD",8600000US20650,4344,20650,6349.0,27.861414042701696
"Loveville, MD",8600000US20656,27,20656,,
"Lusby, MD",8600000US20657,1977,20657,6351.0,25.377629589992623
"Huntingtown, MD",8600000US20639,1338,20639,6345.0,12.340321724546127
"Hughesville, MD",8600000US20637,992,20637,6344.0,12.375487871173567
"Pomfret, MD",8600000US20675,59,20675,6360.0,3.7705356793648934
"Saint Marys C, Y,",8600000US20686,139,20686,6367.0,49.30842276545047
"Valley Lee, MD",8600000US20692,0,20692,6372.0,0.0
"Saint Inigoes, MD",8600000US20684,0,20684,6365.0,0.0
"Scotland, MD",8600000US20687,0,20687,6368.0,0.0
"Port Republic, MD",8600000US20676,106,20676,6361.0,2.4724235556375653
"Solomons, MD",8600000US20688,1573,20688,6369.0,424.1751236525766
"Sunderland, MD",8600000US20689,144,20689,6370.0,7.144617780810271
"Lanham, MD",8600000US20703,12,20703,,
"Patuxent River, MD",8600000US20670,1502,20670,6358.0,61.492285952394326
"Prince Freder, K,",8600000US20678,6843,20678,6363.0,61.80463073024686
"Saint Leonard, MD",8600000US20685,311,20685,6366.0,5.394660715216832
"Welcome, MD",8600000US20693,70,20693,6373.0,1.3388158735900764
"Beltsville, MD",8600000US20704,74,20704,,
"White Plains, MD",8600000US20695,1590,20695,6374.0,48.533117060810014
"Beltsville, MD",8600000US20705,21434,20705,6376.0,523.6726343863231
"Waldorf, MD",8600000US20604,338,20604,,
"Piney Point, MD",8600000US20674,182,20674,6359.0,35.34185771173899
"Port Tobacco, MD",8600000US20677,316,20677,6362.0,7.917788896313347
"Tall Timbers, MD",8600000US20690,0,20690,6371.0,0.0
"Ridge, MD",8600000US20680,0,20680,6364.0,0.0
"Annapolis Junc, ON",8600000US20701,9314,20701,6375.0,2716.623290334229
"Washington, DC",8600000US20451,0,20451,,
"Washington, DC",8600000US20460,64,20460,,
"Washington, DC",8600000US20585,1146,20585,,
"The Plains, VA",8600000US20198,514,20198,6289.0,2.7253441823382087
"Washington, DC",8600000US20202,26,20202,6290.0,1388.8147000694407
"Washington, DC",8600000US20260,0,20260,6296.0,0.0
"Washington, DC",8600000US20422,0,20422,,
"Washington, DC",8600000US20551,0,20551,6310.0,0.0
"Washington, DC",8600000US20206,0,20206,,
"Washington, DC",8600000US20226,0,20226,,
"Washington, DC",8600000US20314,0,20314,,
"Washington, DC",8600000US20407,0,20407,,
"Washington, DC",8600000US20426,306,20426,,
"Washington, DC",8600000US20463,0,20463,,
"Washington, DC",8600000US20536,156,20536,,
"Washington, DC",8600000US20552,0,20552,,
"Washington, DC",8600000US20207,0,20207,,
"Washington, DC",8600000US20210,278,20210,,
"Washington, DC",8600000US20228,33,20228,6292.0,404.2730435634831
"Washington, DC",8600000US20317,0,20317,6298.0,0.0
"Washington, DC",8600000US20318,27,20318,,
"Washington, DC",8600000US20472,0,20472,,
"Washington, DC",8600000US20522,0,20522,,
"Washington, DC",8600000US20553,0,20553,6311.0,0.0
"Reston, VA",8600000US20195,0,20195,,
"Washington, DC",8600000US20229,67,20229,,
"Washington, DC",8600000US20301,225,20301,,
"Washington, DC",8600000US20319,0,20319,6299.0,0.0
"Washington, DC",8600000US20429,43,20429,,
"Washington, DC",8600000US20500,0,20500,,
"Washington, DC",8600000US20501,0,20501,,
"Washington, DC",8600000US20523,0,20523,,
"Washington, DC",8600000US20540,0,20540,6309.0,0.0
"Washington, DC",8600000US20554,78,20554,,
"Washington, DC",8600000US20408,0,20408,,
"Washington, DC",8600000US20502,0,20502,,
"Washington, DC",8600000US20525,0,20525,,
"Washington, DC",8600000US20560,383,20560,6312.0,7440.938762822506
"Washington, DC",8600000US20590,0,20590,,
"Washington, DC",8600000US20230,82,20230,6293.0,1477.6105955491487
"Washington, DC",8600000US20330,88,20330,,
"Washington, DC",8600000US20375,0,20375,,
"Washington, DC",8600000US20410,114,20410,,
"Washington, DC",8600000US20431,192,20431,,
"Washington, DC",8600000US20503,152,20503,,
"Washington, DC",8600000US20526,23,20526,,
"Washington, DC",8600000US20543,0,20543,,
"Reston, VA",8600000US20196,0,20196,,
"Washington, DC",8600000US20212,0,20212,,
"Washington Nav, YA",8600000US20376,26,20376,,
"Washington, DC",8600000US20527,0,20527,,
"Washington, DC",8600000US20544,184,20544,,
"Washington, DC",8600000US20213,0,20213,,
"Washington, DC",8600000US20214,0,20214,,
"Washington, DC",8600000US20233,0,20233,,
"Washington, DC",8600000US20303,47,20303,,
"Washington, DC",8600000US20340,690,20340,,
"Washington, DC",8600000US20505,0,20505,,
"Washington, DC",8600000US20528,320,20528,,
